"rank_change","symbol","rank","padj","gene"
102,"SOCS6",421,1.85714722814872e-08,"ENSG00000170677"
861,"LRP8",422,1.89981611441186e-08,"ENSG00000157193"
1774,"FEZ1",423,1.90468170432012e-08,"ENSG00000149557"
305,"IL4R",424,1.94323212164038e-08,"ENSG00000077238"
520,"ANKRD2",425,1.94482681305732e-08,"ENSG00000165887"
84,"ASPN",426,1.94517950354659e-08,"ENSG00000106819"
318,"TTF2",427,1.97614385476418e-08,"ENSG00000116830"
485,"MYO9A",428,1.98260144218352e-08,"ENSG00000066933"
54,"AC026124.1",429,1.98260144218352e-08,"ENSG00000250280"
233,"AURKAIP1",430,1.99113587778251e-08,"ENSG00000175756"
244,"CENPU",431,2.00049684630391e-08,"ENSG00000151725"
364,"CEACAM3",432,2.01025459073302e-08,"ENSG00000170956"
462,"MED25",433,2.04723609248878e-08,"ENSG00000104973"
52,"AL033543.1",434,2.05537027961258e-08,"ENSG00000279175"
971,"SNAP25",435,2.07283754070778e-08,"ENSG00000132639"
250,"CNPPD1",436,2.08156649326812e-08,"ENSG00000115649"
-40,"PRSS21",437,2.08490445245012e-08,"ENSG00000007038"
326,"ATR",438,2.1052273673376e-08,"ENSG00000175054"
189,"INAFM1",439,2.11448736914946e-08,"ENSG00000257704"
782,"E2F8",440,2.12410497996161e-08,"ENSG00000129173"
669,"TCAP",441,2.12410497996161e-08,"ENSG00000173991"
243,"CD8A",442,2.1591848610246e-08,"ENSG00000153563"
23,"HERC2P10",443,2.19736050554139e-08,"ENSG00000259845"
-324,"COX8A",444,2.19945975291713e-08,"ENSG00000176340"
42,"TRIM71",445,2.3000016947879e-08,"ENSG00000206557"
398,"TSEN34",446,2.37192630055155e-08,"ENSG00000170892"
163,"JAG1",447,2.41170773973562e-08,"ENSG00000101384"
255,"AIP",448,2.46241472657395e-08,"ENSG00000110711"
178,"ZNF124",449,2.4641980623359e-08,"ENSG00000196418"
228,"ZRANB3",450,2.49555276239176e-08,"ENSG00000121988"
2850,"RYR2",451,2.53931941048573e-08,"ENSG00000198626"
403,"MAPK3",452,2.57409893813698e-08,"ENSG00000102882"
319,"MXRA7",453,2.62470702607293e-08,"ENSG00000182534"
186,"MCRIP1",454,2.79732492579152e-08,"ENSG00000225663"
243,"ADGRE5",455,2.82825784166003e-08,"ENSG00000123146"
47,"WT1-AS",456,2.93718831196509e-08,"ENSG00000183242"
585,"MIR222HG",457,3.12217703754284e-08,"ENSG00000270069"
361,"FASTKD1",458,3.18616655273554e-08,"ENSG00000138399"
407,"KIF18A",459,3.19600054049646e-08,"ENSG00000121621"
659,"RFX7",460,3.19600054049646e-08,"ENSG00000181827"
-58,"ASS1P1",461,3.19600054049646e-08,"ENSG00000220517"
666,"RFX8",462,3.19879304945564e-08,"ENSG00000196460"
1374,"AC006001.2",463,3.19879304945564e-08,"ENSG00000226824"
339,"RHEX",464,3.19879304945564e-08,"ENSG00000263961"
584,"LRRC58",465,3.28858945005222e-08,"ENSG00000163428"
233,"S100A6",466,3.28858945005222e-08,"ENSG00000197956"
287,"KCNJ2",467,3.34829836253025e-08,"ENSG00000123700"
75,"ZBTB8A",468,3.34829836253025e-08,"ENSG00000160062"
1091,"ZNF891",469,3.36189799264708e-08,"ENSG00000214029"
20656,"NEBL",470,3.37484379347179e-08,"ENSG00000078114"
702,"KIR2DP1",471,3.38092729996766e-08,"ENSG00000242473"
212,"FGFBP2",472,3.44857755770067e-08,"ENSG00000137441"
338,"GYPC",473,3.4825646529489e-08,"ENSG00000136732"
1665,"MYL3",474,3.4825646529489e-08,"ENSG00000160808"
104,"AL133243.4",475,3.51052257361965e-08,"ENSG00000279544"
564,"ZNF433",476,3.5350771941889e-08,"ENSG00000197647"
8,"G0S2",477,3.54971128173864e-08,"ENSG00000123689"
298,"BRIP1",478,3.56057117982957e-08,"ENSG00000136492"
267,"VASP",479,3.56294854274833e-08,"ENSG00000125753"
313,"IL18R1",480,3.67778694301039e-08,"ENSG00000115604"
318,"ABLIM3",481,3.75023425693906e-08,"ENSG00000173210"
82,"AC092368.3",482,3.75023425693906e-08,"ENSG00000261512"
53,"ADPGK-AS1",483,3.75447028997274e-08,"ENSG00000260898"
260,"TTK",484,3.81049970474253e-08,"ENSG00000112742"
542,"UBE2M",485,4.00492454750152e-08,"ENSG00000130725"
428,"CENPF",486,4.02618468328346e-08,"ENSG00000117724"
339,"GOLIM4",487,4.02618468328346e-08,"ENSG00000173905"
128,"TRBC2",488,4.02618468328346e-08,"ENSG00000211772"
474,"AC000123.3",489,4.0441680594079e-08,"ENSG00000280347"
430,"RBM42",490,4.08507763126823e-08,"ENSG00000126254"
-158,"ZNF519",491,4.14415053473215e-08,"ENSG00000175322"
179,"MELK",492,4.1658960078746e-08,"ENSG00000165304"
26,"MTND4P14",493,4.24888149349351e-08,"ENSG00000236254"
539,"CCDC88A",494,4.29248338255006e-08,"ENSG00000115355"
309,"NCR3",495,4.32564196418074e-08,"ENSG00000204475"
365,"AGO3",496,4.34221997316153e-08,"ENSG00000126070"
219,"PPP1R3B",497,4.37306722080054e-08,"ENSG00000173281"
26,"AC127024.2",498,4.39065390204385e-08,"ENSG00000263603"
449,"ZNF326",499,4.42885880103695e-08,"ENSG00000162664"
375,"ANKRD36C",500,4.56822068144385e-08,"ENSG00000174501"
1904,"AC145207.5",501,4.61968852914036e-08,"ENSG00000263731"
890,"CDHR5",502,4.65411791525136e-08,"ENSG00000099834"
391,"TMUB1",503,4.66965666017216e-08,"ENSG00000164897"
1454,"XIRP1",504,4.6858659182895e-08,"ENSG00000168334"
214,"ELL",505,4.78233561023327e-08,"ENSG00000105656"
325,"CEP152",506,4.90819693422695e-08,"ENSG00000103995"
410,"APOBEC3H",507,4.91008801844701e-08,"ENSG00000100298"
3207,"MOB2",508,4.91008801844701e-08,"ENSG00000182208"
372,"CDC42SE1",509,4.93970729013225e-08,"ENSG00000197622"
1150,"AC009951.5",510,4.93970729013225e-08,"ENSG00000283118"
802,"AP005131.1",511,4.95157551924392e-08,"ENSG00000267136"
460,"SACS",512,5.25938168306192e-08,"ENSG00000151835"
271,"AC012645.1",513,5.27842447380219e-08,"ENSG00000250616"
527,"PRELID2",514,5.28472450327814e-08,"ENSG00000186314"
29,"ERG",515,5.29536176056235e-08,"ENSG00000157554"
836,"MYBPC3",516,5.45902223478161e-08,"ENSG00000134571"
424,"TIMM17B",517,5.66913824264094e-08,"ENSG00000126768"
NA,"AC000065.2",518,5.76080357401143e-08,"ENSG00000287932"
478,"ZNF546",519,5.80296595935013e-08,"ENSG00000187187"
274,"PKD2",520,5.88118430312993e-08,"ENSG00000118762"
459,"SPIN4",521,5.99829490114011e-08,"ENSG00000186767"
382,"SEPTIN7P6",522,6.06769118640108e-08,"ENSG00000241007"
-174,"AC005261.5",523,6.72545842073516e-08,"ENSG00000279541"
563,"KIF11",524,6.76661978228499e-08,"ENSG00000138160"
772,"DPY19L2P3",525,6.82802743448306e-08,"ENSG00000227855"
-373,"ZNF66",526,6.90929531920704e-08,"ENSG00000160229"
570,"HEY1",527,7.2416206628685e-08,"ENSG00000164683"
810,"GK",528,7.41940533790775e-08,"ENSG00000198814"
53,"TRBVB",529,7.44496456857141e-08,"ENSG00000241911"
752,"ZNRD1ASP",530,7.50932902764513e-08,"ENSG00000204623"
282,"FMNL1",531,7.55484231391036e-08,"ENSG00000184922"
439,"INTS2",532,7.62330400844392e-08,"ENSG00000108506"
-506,"HEIH",533,7.65916186638195e-08,"ENSG00000278970"
-387,"MCPH1-AS1",534,7.67247172300092e-08,"ENSG00000249898"
-10,"SND1-IT1",535,7.79393915059512e-08,"ENSG00000279078"
331,"DENND1C",536,7.87924838981426e-08,"ENSG00000205744"
521,"TMEM120A",537,7.97013432723371e-08,"ENSG00000189077"
299,"OLFM4",538,7.98706269379024e-08,"ENSG00000102837"
386,"SREK1",539,8.03117261251191e-08,"ENSG00000153914"
439,"CHD9",540,8.16906472402452e-08,"ENSG00000177200"
10599,"FTLP2",541,8.23142627118651e-08,"ENSG00000232368"
263,"TXNIP",542,8.3075699027323e-08,"ENSG00000265972"
304,"AC012368.1",543,8.31726546437298e-08,"ENSG00000225889"
286,"RAB11FIP1P1",544,8.31726546437298e-08,"ENSG00000228492"
367,"FAM214B",545,8.33671659204388e-08,"ENSG00000005238"
21,"GPR75",546,8.38744300031192e-08,"ENSG00000119737"
51,"AC092127.1",547,8.42685043676439e-08,"ENSG00000260417"
603,"TREML4",548,8.5663501343593e-08,"ENSG00000188056"
957,"TNNI2",549,9.02837272523967e-08,"ENSG00000130598"
227,"LSM10",550,9.11462337591097e-08,"ENSG00000181817"
970,"TNNC2",551,9.13845828741982e-08,"ENSG00000101470"
633,"PCSK1N",552,9.36609314822142e-08,"ENSG00000102109"
10317,"FAM228B",553,9.59888997142454e-08,"ENSG00000219626"
-310,"AC006059.1",554,9.59888997142454e-08,"ENSG00000230084"
443,"CENPI",555,9.65453275357493e-08,"ENSG00000102384"
285,"S100A11",556,9.90941426305251e-08,"ENSG00000163191"
261,"MYB",557,1.01204254131905e-07,"ENSG00000118513"
536,"ANGPT1",558,1.01204254131905e-07,"ENSG00000154188"
360,"VPS9D1",559,1.02096089265871e-07,"ENSG00000075399"
821,"PAXBP1",560,1.04953005631466e-07,"ENSG00000159086"
316,"ALPL",561,1.05467026129075e-07,"ENSG00000162551"
-394,"WDR45",562,1.06452028275629e-07,"ENSG00000196998"
990,"ZDHHC21",563,1.07019688608302e-07,"ENSG00000175893"
554,"XKR8",564,1.08147879151254e-07,"ENSG00000158156"
663,"AC092279.2",565,1.08651441374219e-07,"ENSG00000279425"
559,"NFKBIB",566,1.11191542104153e-07,"ENSG00000104825"
223,"OASL",567,1.12372047954431e-07,"ENSG00000135114"
505,"CASD1",568,1.13650388161723e-07,"ENSG00000127995"
25,"AL356320.2",569,1.13650388161723e-07,"ENSG00000237329"
367,"GZMH",570,1.13873039800578e-07,"ENSG00000100450"
510,"N4BP2",571,1.16935866713363e-07,"ENSG00000078177"
2595,"EMC3-AS1",572,1.18010648347443e-07,"ENSG00000180385"
583,"SASS6",573,1.1833081424337e-07,"ENSG00000156876"
609,"CEP290",574,1.1833081424337e-07,"ENSG00000198707"
-271,"IER3",575,1.18655287065617e-07,"ENSG00000137331"
564,"CHIT1",576,1.19010853397046e-07,"ENSG00000133063"
954,"ARSA",577,1.21755080778163e-07,"ENSG00000100299"
331,"CHMP2A",578,1.23456547238095e-07,"ENSG00000130724"
83,"ZNF680",579,1.24451863624417e-07,"ENSG00000173041"
962,"UHRF1BP1",580,1.263367330986e-07,"ENSG00000065060"
-53,"RXFP4",581,1.26932016863761e-07,"ENSG00000173080"
264,"UBAP1",582,1.28803243134226e-07,"ENSG00000165006"
296,"SPATA2L",583,1.29172345034812e-07,"ENSG00000158792"
148,"CARF",584,1.29596172910914e-07,"ENSG00000138380"
-105,"SLFNL1",585,1.31172201730655e-07,"ENSG00000171790"
1101,"SLC9A7",586,1.3192304749738e-07,"ENSG00000065923"
2280,"MT3",587,1.33563868518202e-07,"ENSG00000087250"
960,"TBC1D10C",588,1.33563868518202e-07,"ENSG00000175463"
479,"ZNF518A",589,1.33992037917525e-07,"ENSG00000177853"
427,"BCL3",590,1.37659822036528e-07,"ENSG00000069399"
745,"MTCH1",591,1.37804558756242e-07,"ENSG00000137409"
-113,"TMEM75",592,1.38421217606379e-07,"ENSG00000280055"
-221,"AC134407.3",593,1.41802278849123e-07,"ENSG00000279880"
111,"HLA-A",594,1.42247903908733e-07,"ENSG00000206503"
2657,"NSG2",595,1.4531865678979e-07,"ENSG00000170091"
400,"LYRM7",596,1.4584636013198e-07,"ENSG00000186687"
721,"ARRB2",597,1.5244441057775e-07,"ENSG00000141480"
958,"SIRT2",598,1.55998197030099e-07,"ENSG00000068903"
468,"TOGARAM1",599,1.58921739230072e-07,"ENSG00000198718"
NA,"HSPA1A",600,1.59258666717426e-07,"ENSG00000204389"
343,"ANXA3",601,1.60022929160712e-07,"ENSG00000138772"
306,"MCOLN1",602,1.60157477988223e-07,"ENSG00000090674"
443,"ICE2",603,1.69533584577295e-07,"ENSG00000128915"
2396,"CAMK2B",604,1.70912359695494e-07,"ENSG00000058404"
215,"POLE2",605,1.72253324689384e-07,"ENSG00000100479"
294,"SOD2",606,1.72891848657657e-07,"ENSG00000112096"
1378,"PPARGC1B",607,1.73328592081559e-07,"ENSG00000155846"
650,"ZNF736",608,1.74783178612029e-07,"ENSG00000234444"
-148,"AL162595.1",609,1.75002822659068e-07,"ENSG00000177788"
1207,"AL513327.1",610,1.75183718395543e-07,"ENSG00000225313"
573,"SH2B2",611,1.77350011743803e-07,"ENSG00000160999"
396,"CD300A",612,1.77350011743803e-07,"ENSG00000167851"
387,"STK32B",613,1.77961311825414e-07,"ENSG00000152953"
269,"NFIL3",614,1.77961311825414e-07,"ENSG00000165030"
44,"AC073172.1",615,1.80423150169808e-07,"ENSG00000254789"
398,"BLVRB",616,1.91322664917703e-07,"ENSG00000090013"
377,"RNF167",617,1.91859565169572e-07,"ENSG00000108523"
839,"NRIP1",618,1.93947304053761e-07,"ENSG00000180530"
805,"FAM209B",619,1.93979225226845e-07,"ENSG00000213714"
894,"PSTPIP1",620,1.99437160800418e-07,"ENSG00000140368"
1737,"DLEU1",621,1.999378771962e-07,"ENSG00000176124"
21,"AC127024.3",622,2.0027600365769e-07,"ENSG00000265443"
220,"ELOB",623,2.01238491406549e-07,"ENSG00000103363"
48,"U3",624,2.06334106598622e-07,"ENSG00000212195"
-41,"MTND5P14",625,2.08233030267604e-07,"ENSG00000230225"
NA,"AC107871.1",626,2.10278757189976e-07,"ENSG00000260007"
575,"DMXL1",627,2.11213321463463e-07,"ENSG00000172869"
300,"IFT74",628,2.14336988588923e-07,"ENSG00000096872"
293,"AC134407.1",629,2.14336988588923e-07,"ENSG00000266717"
466,"FLOT1",630,2.14883568000643e-07,"ENSG00000137312"
585,"AC007390.1",631,2.18012615232963e-07,"ENSG00000272054"
500,"SMIM1",632,2.18135513255349e-07,"ENSG00000235169"
782,"GIPC1",633,2.1834934291529e-07,"ENSG00000123159"
3070,"NES",634,2.25279315485533e-07,"ENSG00000132688"
15,"NCAPGP1",635,2.27101582461207e-07,"ENSG00000250290"
352,"UBL7",636,2.27524502253429e-07,"ENSG00000138629"
-255,"PXN",637,2.29973486883321e-07,"ENSG00000089159"
591,"NDC1",638,2.31989947842962e-07,"ENSG00000058804"
437,"DRAP1",639,2.37576633041912e-07,"ENSG00000175550"
3781,"PHYHIP",640,2.41694064724079e-07,"ENSG00000168490"
527,"TASOR2",641,2.42209563432866e-07,"ENSG00000108021"
1038,"MYBPC2",642,2.45304632097692e-07,"ENSG00000086967"
1105,"LMOD1",643,2.45304632097692e-07,"ENSG00000163431"
315,"LINC00570",644,2.48206095169475e-07,"ENSG00000224177"
498,"GADD45G",645,2.48477575055969e-07,"ENSG00000130222"
69,"LINC00937",646,2.57773099027505e-07,"ENSG00000226091"
-353,"AC009093.1",647,2.62026964122679e-07,"ENSG00000259807"
1051,"SMYD1",648,2.62212698006272e-07,"ENSG00000115593"
435,"ASH1L",649,2.63387942043159e-07,"ENSG00000116539"
-200,"ARHGAP15-AS1",650,2.63387942043159e-07,"ENSG00000231758"
-234,"ZC3HAV1L",651,2.64429324635854e-07,"ENSG00000146858"
441,"STK40",652,2.64429324635854e-07,"ENSG00000196182"
372,"SPI1",653,2.64807007810397e-07,"ENSG00000066336"
376,"CKAP2",654,2.66431255760049e-07,"ENSG00000136108"
194,"LINC01341",655,2.69722459346548e-07,"ENSG00000227953"
1431,"ZNF813",656,2.77026777771034e-07,"ENSG00000198346"
-263,"AC005086.2",657,2.78343559711661e-07,"ENSG00000261535"
664,"RIF1",658,2.79918691322799e-07,"ENSG00000080345"
-100,"AC018797.2",659,2.83213204634049e-07,"ENSG00000251288"
368,"MKRN1",660,2.85049386637861e-07,"ENSG00000133606"
-93,"LINC01572",661,2.87277363992225e-07,"ENSG00000261008"
25,"AC046158.3",662,2.87277363992225e-07,"ENSG00000279129"
134,"TRBV6-2",663,2.89906851288012e-07,"ENSG00000283063"
575,"MBTPS2",664,2.94934491316346e-07,"ENSG00000012174"
330,"ACSM3",665,2.97423533354477e-07,"ENSG00000005187"
403,"HCK",666,2.97423533354477e-07,"ENSG00000101336"
319,"ADM",667,2.99947350313549e-07,"ENSG00000148926"
283,"MEX3B",668,3.11335913706564e-07,"ENSG00000183496"
876,"CYTH4",669,3.11491856148776e-07,"ENSG00000100055"
299,"ITGB2-AS1",670,3.12100988964824e-07,"ENSG00000227039"
-320,"ATP5PDP4",671,3.14293178903278e-07,"ENSG00000234925"
869,"PEX16",672,3.19464811296455e-07,"ENSG00000121680"
494,"ZHX1",673,3.20019277328499e-07,"ENSG00000165156"
338,"ZNF551",674,3.24095088073631e-07,"ENSG00000204519"
426,"SMC4",675,3.26933205158724e-07,"ENSG00000113810"
559,"BTNL8",676,3.30837365055621e-07,"ENSG00000113303"
228,"CERS6",677,3.30987859378237e-07,"ENSG00000172292"
492,"CNTNAP3",678,3.42406774089541e-07,"ENSG00000106714"
279,"EMC3",679,3.45351868621352e-07,"ENSG00000125037"
654,"SIPA1",680,3.47808958693293e-07,"ENSG00000213445"
452,"LIMD2",681,3.49867295761338e-07,"ENSG00000136490"
176,"C3orf80",682,3.51105721148565e-07,"ENSG00000180044"
461,"ARHGAP45",683,3.51105721148565e-07,"ENSG00000180448"
820,"ZNF195",684,3.54317124961597e-07,"ENSG00000005801"
93,"AHI1",685,3.54317124961597e-07,"ENSG00000135541"
22,"RPS27AP7",686,3.54317124961597e-07,"ENSG00000236549"
7753,"PRIM1",687,3.56506484030014e-07,"ENSG00000198056"
16,"AC141424.1",688,3.60025718277455e-07,"ENSG00000241525"
1044,"TTBK2",689,3.67784266723895e-07,"ENSG00000128881"
-58,"CENPJ",690,3.68441905682938e-07,"ENSG00000151849"
363,"AC018644.1",691,3.7369466719141e-07,"ENSG00000229677"
301,"GRINA",692,3.7803109179974e-07,"ENSG00000178719"
1381,"MTATP6P11",693,3.88343224058097e-07,"ENSG00000228097"
968,"TYW3",694,3.91581063070977e-07,"ENSG00000162623"
-87,"CELF2-AS1",695,3.94601337363248e-07,"ENSG00000181800"
491,"ESCO2",696,3.95140893360416e-07,"ENSG00000171320"
608,"MVD",697,3.96124958185973e-07,"ENSG00000167508"
1530,"ALDH1A2",698,3.99366970058224e-07,"ENSG00000128918"
9669,"CTRB2",699,4.0221851494419e-07,"ENSG00000168928"
277,"AP2S1",700,4.02832361780674e-07,"ENSG00000042753"
535,"C1orf116",701,4.04586083778687e-07,"ENSG00000182795"
18499,"AQP4",702,4.07039985373452e-07,"ENSG00000171885"
424,"CNTRL",703,4.08767654455681e-07,"ENSG00000119397"
-375,"SPDYE5",704,4.08767654455681e-07,"ENSG00000170092"
257,"CRYZL2P",705,4.12460009816756e-07,"ENSG00000242193"
670,"DEF6",706,4.15675298995174e-07,"ENSG00000023892"
345,"MAP4K3",707,4.17280911988466e-07,"ENSG00000011566"
227,"TYRO3P",708,4.18015185669374e-07,"ENSG00000259581"
-565,"TMEM161B-AS1",709,4.24730703643581e-07,"ENSG00000247828"
421,"HMMR",710,4.24978723183368e-07,"ENSG00000072571"
1048,"MLIP",711,4.28634399236813e-07,"ENSG00000146147"
586,"CSNK1D",712,4.29593651110641e-07,"ENSG00000141551"
500,"LINC02728",713,4.30132050158547e-07,"ENSG00000251323"
-197,"LYRM4-AS1",714,4.35361627967407e-07,"ENSG00000272142"
1281,"CASQ2",715,4.36471073998421e-07,"ENSG00000118729"
-516,"FBXO30-DT",716,4.36471073998421e-07,"ENSG00000235652"
338,"TRBC1",717,4.37076834776523e-07,"ENSG00000211751"
-22,"AP005131.4",718,4.46995151969656e-07,"ENSG00000267529"
570,"RIMKLB",719,4.49147914433664e-07,"ENSG00000166532"
39,"LPAR4",720,4.50404458235784e-07,"ENSG00000147145"
494,"CLEC4D",721,4.50404458235784e-07,"ENSG00000166527"
523,"DEPDC1B",722,4.56815892040441e-07,"ENSG00000035499"
238,"KIR3DL2",723,4.6010488629072e-07,"ENSG00000240403"
-311,"DRC3",724,4.64580572162169e-07,"ENSG00000171962"
284,"POU5F2",725,4.70777780976081e-07,"ENSG00000248483"
653,"FAM50A",726,4.72336280680608e-07,"ENSG00000071859"
499,"LPAR2",727,4.80178346323559e-07,"ENSG00000064547"
-363,"ARPC4",728,4.91373899328782e-07,"ENSG00000241553"
2321,"MYPN",729,4.94253399508283e-07,"ENSG00000138347"
750,"SMIM29",730,4.98229842410943e-07,"ENSG00000186577"
405,"UBC",731,5.02507584337159e-07,"ENSG00000150991"
736,"ATRX",732,5.06268251435429e-07,"ENSG00000085224"
672,"GDI1",733,5.06268251435429e-07,"ENSG00000203879"
319,"LRG1",734,5.07538820608208e-07,"ENSG00000171236"
353,"RAVER2",735,5.09031886206923e-07,"ENSG00000162437"
555,"BRMS1",736,5.09031886206923e-07,"ENSG00000174744"
5333,"FTH1P23",737,5.1481437140744e-07,"ENSG00000242960"
443,"CD37",738,5.17401175326492e-07,"ENSG00000104894"
320,"THBD",739,5.17401175326492e-07,"ENSG00000178726"
-227,"IFITM1",740,5.18043365664971e-07,"ENSG00000185885"
514,"PRMT3",741,5.21070214186904e-07,"ENSG00000185238"
538,"AC127024.8",742,5.2448910062813e-07,"ENSG00000280069"
533,"TREML1",743,5.38694132047091e-07,"ENSG00000161911"
1488,"GDPD3",744,5.41074481188877e-07,"ENSG00000102886"
-283,"PPIAP41",745,5.42076303800072e-07,"ENSG00000254463"
172,"NUDT6",746,5.44568432676329e-07,"ENSG00000170917"
967,"CIAO2B",747,5.44691084315512e-07,"ENSG00000166595"
2929,"ETF1P2",748,5.56402951004758e-07,"ENSG00000240132"
1925,"SFTPC",749,5.61973069580351e-07,"ENSG00000168484"
NA,"PTGDS",750,5.63421775524599e-07,"ENSG00000107317"
882,"MOB1B",751,5.63421775524599e-07,"ENSG00000173542"
776,"SUGT1P3",752,5.63421775524599e-07,"ENSG00000239827"
563,"AC020915.2",753,5.63421775524599e-07,"ENSG00000268516"
1445,"SDCBP2-AS1",754,5.64664411431872e-07,"ENSG00000234684"
394,"HACE1",755,5.69906791262116e-07,"ENSG00000085382"
421,"BASP1",756,5.84040505495936e-07,"ENSG00000176788"
704,"RINL",757,5.9488836638912e-07,"ENSG00000187994"
1996,"SAT2",758,5.98089312956194e-07,"ENSG00000141504"
793,"IFI27",759,6.16796894874712e-07,"ENSG00000165949"
603,"SMPD1",760,6.16796894874712e-07,"ENSG00000166311"
3780,"XRCC2",761,6.19558754997555e-07,"ENSG00000196584"
2320,"MYO18B",762,6.2030162110747e-07,"ENSG00000133454"
672,"CDK6",763,6.31835602785952e-07,"ENSG00000105810"
1205,"UBE2B",764,6.31835602785952e-07,"ENSG00000119048"
396,"VSIR",765,6.39918750013286e-07,"ENSG00000107738"
444,"CFAP45",766,6.39918750013286e-07,"ENSG00000213085"
749,"IKBKG",767,6.40094149244944e-07,"ENSG00000269335"
403,"APOBR",768,6.44419045350834e-07,"ENSG00000184730"
-310,"KCTD9P1",769,6.47380378121791e-07,"ENSG00000225014"
1600,"STARD3",770,6.509482346666e-07,"ENSG00000131748"
14,"AL359922.3",771,6.56188672249534e-07,"ENSG00000279670"
1350,"PAXIP1",772,6.61852962071343e-07,"ENSG00000157212"
3321,"SYCP3",773,6.75622786933556e-07,"ENSG00000139351"
-5,"AC074135.1",774,6.8156024082524e-07,"ENSG00000267886"
545,"ATP2C2",775,6.8466401073092e-07,"ENSG00000064270"
-307,"AC002543.1",776,6.8466401073092e-07,"ENSG00000235945"
-3,"RPL9P30",777,6.87640285909849e-07,"ENSG00000240074"
629,"ZBTB39",778,6.98005215039087e-07,"ENSG00000166860"
514,"KIF20B",779,7.01609295800696e-07,"ENSG00000138182"
1749,"AC131649.2",780,7.05376710087096e-07,"ENSG00000279662"
561,"TCIRG1",781,7.08221170776321e-07,"ENSG00000110719"
-284,"MEF2C-AS2",782,7.08221170776321e-07,"ENSG00000245864"
25374,"AC018552.2",783,7.08221170776321e-07,"ENSG00000260467"
80,"BUB1",784,7.11215840149101e-07,"ENSG00000169679"
-208,"CLSPN",785,7.20887156483076e-07,"ENSG00000092853"
875,"TRPM7",786,7.25625403639897e-07,"ENSG00000092439"
440,"PHF14",787,7.25625403639897e-07,"ENSG00000106443"
4394,"CRIP3",788,7.2931287735874e-07,"ENSG00000146215"
2,"EGOT",789,7.42528105304098e-07,"ENSG00000235947"
480,"DNAJB1",790,7.49526094965835e-07,"ENSG00000132002"
516,"POLR2L",791,7.63544257035554e-07,"ENSG00000177700"
-713,"PSMB10",792,7.71509609707733e-07,"ENSG00000205220"
847,"STX1A",793,7.71991847472919e-07,"ENSG00000106089"
54,"AC011939.2",794,7.79028693070941e-07,"ENSG00000261544"
357,"NFE4",795,7.93044197027991e-07,"ENSG00000230257"
255,"FLJ42393",796,7.93198624072637e-07,"ENSG00000279891"
704,"AC132872.1",797,7.9689189625897e-07,"ENSG00000260563"
8,"FAM216A",798,7.99780884676408e-07,"ENSG00000204856"
1,"MIR924HG",799,8.1929918066256e-07,"ENSG00000267374"
394,"ZNF525",800,8.19937377489173e-07,"ENSG00000203326"
391,"RHBDD2",801,8.22677558581533e-07,"ENSG00000005486"
25,"ZNF91",802,8.30311932807239e-07,"ENSG00000167232"
523,"FERMT3",803,8.33246247363257e-07,"ENSG00000149781"
467,"RPAP2",804,8.52850021879312e-07,"ENSG00000122484"
456,"LCK",805,8.52850021879312e-07,"ENSG00000182866"
1270,"UPP1",806,8.52850021879312e-07,"ENSG00000183696"
131,"TMEM220",807,8.55998431060212e-07,"ENSG00000187824"
798,"CREB3L2",808,8.57662193302321e-07,"ENSG00000182158"
551,"ALOX15B",809,8.65389206573259e-07,"ENSG00000179593"
