"padj","gene","symbol","rank","rank_change"
0.000300178476107256,"ENSG00000268401","AC007785.3",4224,12175
0.000301003350661601,"ENSG00000160007","ARHGAP35",4225,-552
0.000301103166407609,"ENSG00000265369","PCAT18",4226,268
0.000301800675820253,"ENSG00000173757","STAT5B",4227,-1225
0.000301819327140129,"ENSG00000184557","SOCS3",4228,-849
0.00030185206335323,"ENSG00000222344","RNU6-613P",4229,500
0.000302559219816285,"ENSG00000258820","AF111167.1",4230,9704
0.000303142182881964,"ENSG00000240589","RN7SL258P",4231,2723
0.000303219056273637,"ENSG00000204843","DCTN1",4232,4183
0.00030338855750263,"ENSG00000196704","AMZ2",4233,-1024
0.000304452807034745,"ENSG00000199719","RN7SKP74",4234,500
0.000304466035200934,"ENSG00000213055","EEF1B2P7",4235,2870
0.000304830860382818,"ENSG00000075618","FSCN1",4236,-1356
0.000305636723995532,"ENSG00000240219","AL512306.2",4237,-1078
0.000306091400242629,"ENSG00000261336","EIF4BP5",4238,1359
0.000306384406387655,"ENSG00000198146","ZNF770",4239,-1797
0.000306443688761113,"ENSG00000178445","GLDC",4240,3291
0.000306494068131164,"ENSG00000200530","SNORD35B",4241,NA
0.000306613303317233,"ENSG00000108786","HSD17B1",4242,25473
0.000307178277422795,"ENSG00000137857","DUOX1",4243,15022
0.00030773095445247,"ENSG00000166881","NEMP1",4244,-1426
0.00030773095445247,"ENSG00000266853","ITM2BP1",4245,493
0.000307971836214512,"ENSG00000213280","AC090114.1",4246,20603
0.000307986423507855,"ENSG00000228663","PSMD10P1",4247,-643
0.000308215671842725,"ENSG00000078018","MAP2",4248,-3030
0.000308303298288223,"ENSG00000158806","NPM2",4249,999
0.000308303298288223,"ENSG00000189144","ZNF573",4250,-2142
0.000308723057673684,"ENSG00000043462","LCP2",4251,53
0.000309214080308505,"ENSG00000149927","DOC2A",4252,1761
0.000309214080308505,"ENSG00000196912","ANKRD36B",4253,-2205
0.000309214080308505,"ENSG00000205502","C2CD4B",4254,365
0.000309214080308505,"ENSG00000205716","FAM183DP",4255,-1140
0.000309688818719921,"ENSG00000230637","AL022324.1",4256,493
0.000309843748430569,"ENSG00000240808","AC126389.1",4257,2550
0.000310736143057164,"ENSG00000149948","HMGA2",4258,-201
0.000310813307205163,"ENSG00000186318","BACE1",4259,-3018
0.00031091168076248,"ENSG00000188070","C11orf95",4260,-727
0.000311055242893944,"ENSG00000058056","USP13",4261,218
0.000311154015718821,"ENSG00000129968","ABHD17A",4262,-2441
0.000311154015718821,"ENSG00000213760","ATP6V1G2",4263,-598
0.000311154015718821,"ENSG00000235314","LINC00957",4264,-208
0.000313272277506271,"ENSG00000225422","RBMS1P1",4265,148
0.000313514932527112,"ENSG00000213315","AL122020.1",4266,10746
0.000314044832084303,"ENSG00000105568","PPP2R1A",4267,481
0.000314517418834719,"ENSG00000155754","C2CD6",4268,1683
0.000314722542954328,"ENSG00000067182","TNFRSF1A",4269,-1071
0.000314949924996805,"ENSG00000121903","ZSCAN20",4270,-790
0.000314949924996805,"ENSG00000236274","AC004865.1",4271,-1032
0.000314949924996805,"ENSG00000271590","AC108463.3",4272,-272
0.000315702802325848,"ENSG00000074696","HACD3",4273,-1159
0.000315808239632865,"ENSG00000104518","GSDMD",4274,-2106
0.00031614653569908,"ENSG00000234492","RPL34-DT",4275,42
0.00031640865178338,"ENSG00000254691","AP002812.3",4276,1125
0.000316459990863815,"ENSG00000107341","UBE2R2",4277,-1245
0.000316650042493232,"ENSG00000104093","DMXL2",4278,-2352
0.000316708075708283,"ENSG00000249797","LINC02147",4279,707
0.000316894424309773,"ENSG00000091879","ANGPT2",4280,-1075
0.000316894424309773,"ENSG00000130294","KIF1A",4281,-2921
0.000317201124362767,"ENSG00000229728","AL136531.1",4282,5421
0.000317249863379946,"ENSG00000281469","AC019226.1",4283,557
0.000317514345623877,"ENSG00000234025","RBPMS2P1",4284,359
0.00031791041753565,"ENSG00000189171","S100A13",4285,15900
0.000318000386653914,"ENSG00000164323","CFAP97",4286,-1893
0.000318025461488598,"ENSG00000243313","RN7SL285P",4287,6127
0.000318394841049217,"ENSG00000177076","ACER2",4288,5087
0.000318564453906337,"ENSG00000213859","KCTD11",4289,-523
0.00031966251373727,"ENSG00000248559","AC109454.2",4290,3066
0.000319834340441784,"ENSG00000011105","TSPAN9",4291,-1612
0.000319881819426219,"ENSG00000170909","OSCAR",4292,-1234
0.000320348379757624,"ENSG00000169862","CTNND2",4293,-2692
0.000321003916285099,"ENSG00000258658","AL139021.2",4294,3974
0.000321687822842615,"ENSG00000257743","MGAM2",4295,-1247
0.000321689755184327,"ENSG00000269845","CCNYL6",4296,-1449
0.000322008384769358,"ENSG00000257475","AC068888.2",4297,632
0.000323340198246479,"ENSG00000166900","STX3",4298,-1624
0.000323340198246479,"ENSG00000183578","TNFAIP8L3",4299,-2408
0.000323344146852603,"ENSG00000020922","MRE11",4300,-1700
0.000323344146852603,"ENSG00000222588","AL355598.1",4301,2370
0.000323925517180317,"ENSG00000070950","RAD18",4302,-1992
0.000324686515373176,"ENSG00000204685","STARD7-AS1",4303,8513
0.00032468692623922,"ENSG00000112559","MDFI",4304,-1092
0.000324719229660425,"ENSG00000130377","ACSBG2",4305,-1084
0.000324725712670085,"ENSG00000241067","RPL17P40",4306,908
0.000325509102551834,"ENSG00000207248","RNU6-1005P",4307,16937
0.000325705281615614,"ENSG00000235576","LINC01871",4308,-2000
0.000326041166889056,"ENSG00000089693","MLF2",4309,-1785
0.000326041166889056,"ENSG00000240494","RPS12P28",4310,NA
0.000326049457898635,"ENSG00000237709","EEF1A1P28",4311,5632
0.000326476129635461,"ENSG00000143184","XCL1",4312,-943
0.000328773593168558,"ENSG00000144560","VGLL4",4313,-1771
0.000329372988884702,"ENSG00000149761","NUDT22",4314,-2196
0.000330134914011979,"ENSG00000213937","CLDN9",4315,-537
0.000330188201995958,"ENSG00000166736","HTR3A",4316,-1047
0.000330259482593183,"ENSG00000157601","MX1",4317,-349
0.000330927552342829,"ENSG00000236853","OR2R1P",4318,1951
0.000331331423499394,"ENSG00000222831","MIR1537",4319,477
0.000332644441946414,"ENSG00000229267","SNHG31",4320,457
0.000333353312984828,"ENSG00000138311","ZNF365",4321,-605
0.000333636220652773,"ENSG00000232888","RPS11P5",4322,39941
0.000334430347852098,"ENSG00000272031","ANKRD34A",4323,-760
0.00033544193734358,"ENSG00000105329","TGFB1",4324,-1291
0.00033544193734358,"ENSG00000198853","RUSC2",4325,-367
0.000336093791889052,"ENSG00000153558","FBXL2",4326,3311
0.000336093791889052,"ENSG00000227379","PPIAP2",4327,4368
0.000337226455831303,"ENSG00000232027","AL671986.1",4328,-2710
0.000337741525115637,"ENSG00000240751","AC026348.1",4329,2374
0.000339144344889409,"ENSG00000275119","AC244131.2",4330,448
0.000339312419897202,"ENSG00000205208","C4orf46",4331,-1382
0.000339374025612576,"ENSG00000135447","PPP1R1A",4332,-2661
0.000339628182026587,"ENSG00000269304","FKBP1AP1",4333,4986
0.000340263427428616,"ENSG00000227986","TRIM60P18",4334,NA
0.000341272836319056,"ENSG00000228956","SATB1-AS1",4335,2508
0.00034155901153042,"ENSG00000028137","TNFRSF1B",4336,-965
0.000342394800650003,"ENSG00000185339","TCN2",4337,-1001
0.000343027183991671,"ENSG00000239830","RPS4XP22",4338,3185
0.000343036423091384,"ENSG00000229955","Z98749.1",4339,464
0.000343305210807142,"ENSG00000166851","PLK1",4340,-967
0.00034333350739721,"ENSG00000126870","DYNC2I1",4341,-434
0.000343505575255834,"ENSG00000279347","AC021945.1",4342,-1414
0.000347130236150482,"ENSG00000180488","MIGA1",4343,-629
0.000348612795763687,"ENSG00000134107","BHLHE40",4344,-477
0.000349172439618359,"ENSG00000235651","G3BP1P1",4345,2724
0.000349795966900762,"ENSG00000211801","TRAV21",4346,558
0.000349795966900762,"ENSG00000224885","EIPR1-IT1",4347,451
0.000350237562233744,"ENSG00000226984","AL035410.1",4348,2351
0.000351440993620072,"ENSG00000105717","PBX4",4349,-2317
0.00035190951148331,"ENSG00000262678","AC004771.4",4350,19438
0.000352805062009435,"ENSG00000224220","DTNB-AS1",4351,7599
0.000352822527950949,"ENSG00000183486","MX2",4352,-1977
0.000352926886075844,"ENSG00000180172","RPS12P23",4353,8807
0.000354209547402526,"ENSG00000214273","AGGF1P1",4354,416
0.000354225959379117,"ENSG00000229276","REV3L-IT1",4355,453
0.000355340513366607,"ENSG00000177340","FLJ13224",4356,784
0.000355373742349041,"ENSG00000111012","CYP27B1",4357,1032
0.000355564980487526,"ENSG00000221944","TIGD1",4358,-1437
0.00035671133436327,"ENSG00000277299","AC084876.1",4359,1477
0.000358378966331231,"ENSG00000258565","BLZF2P",4360,573
0.000360822001311723,"ENSG00000124780","KCNK17",4361,-1365
0.000362331763203634,"ENSG00000240764","PCDHGC5",4362,1784
0.000363436719465765,"ENSG00000197497","ZNF665",4363,-1293
0.000363683047489453,"ENSG00000136144","RCBTB1",4364,-1709
0.00036470107734322,"ENSG00000228427","AL590764.1",4365,424
0.000367852033562662,"ENSG00000260796","AC145285.3",4366,1336
0.000368318173468952,"ENSG00000254017","IGHEP2",4367,-1368
0.000368329346249923,"ENSG00000221063","MIR1296",4368,517
0.000368589067290666,"ENSG00000270441","LAMB2P1",4369,10746
0.000368589067290666,"ENSG00000275586","Metazoa_SRP",4370,521
0.000369211541645844,"ENSG00000253625","IGKV2-23",4371,242
0.000369526651259042,"ENSG00000271049","AC020910.4",4372,445
0.000370133744802668,"ENSG00000134539","KLRD1",4373,-914
0.000370287715545814,"ENSG00000225636","HNRNPA3P15",4374,-1650
0.000370331629420237,"ENSG00000099330","OCEL1",4375,-1143
0.000370693437445046,"ENSG00000243250","RPS6P16",4376,4139
0.000370693437445046,"ENSG00000279659","AL451064.2",4377,392
0.0003718276702728,"ENSG00000147403","RPL10",4378,345
0.000372007464295689,"ENSG00000223768","LINC00205",4379,5551
0.000372041359472512,"ENSG00000134240","HMGCS2",4380,-1288
0.00037232684040271,"ENSG00000162613","FUBP1",4381,1028
0.000372832326424498,"ENSG00000077420","APBB1IP",4382,-792
0.000372927105660903,"ENSG00000100379","KCTD17",4383,-2066
0.000373381864680552,"ENSG00000119707","RBM25",4384,-1478
0.000373790380631088,"ENSG00000111737","RAB35",4385,-638
0.000374105167475364,"ENSG00000104047","DTWD1",4386,-1184
0.000374252246177875,"ENSG00000255669","AC092471.1",4387,534
0.000374508454276092,"ENSG00000148677","ANKRD1",4388,-2142
0.000374722752482644,"ENSG00000090905","TNRC6A",4389,-963
0.000374722752482644,"ENSG00000223901","AP001469.1",4390,452
0.000375101937704748,"ENSG00000126091","ST3GAL3",4391,-3428
0.000375583768500589,"ENSG00000256331","NIFKP3",4392,446
0.000375649273521299,"ENSG00000164180","TMEM161B",4393,-1407
0.000375753100703932,"ENSG00000205913","SRRM2-AS1",4394,-972
0.000375917806291856,"ENSG00000198440","ZNF583",4395,-464
0.000376222968732604,"ENSG00000233293","AL133343.2",4396,5205
0.000376348815990583,"ENSG00000149554","CHEK1",4397,-2400
0.000376582896849624,"ENSG00000135914","HTR2B",4398,-1102
0.000377752621441118,"ENSG00000164171","ITGA2",4399,523
0.000377784667353976,"ENSG00000185187","SIGIRR",4400,-1578
0.000378692728851171,"ENSG00000092140","G2E3",4401,-846
0.000378707145533688,"ENSG00000075290","WNT8B",4402,529
0.000379144611967193,"ENSG00000228078","HLA-U",4403,39670
0.000379665551004793,"ENSG00000134323","MYCN",4404,-2033
0.000380108850422619,"ENSG00000129170","CSRP3",4405,-2764
0.000380543914158917,"ENSG00000280115","AC136603.1",4406,537
0.000380876069280444,"ENSG00000228043","AC114763.1",4407,-726
0.00038254461900748,"ENSG00000249363","AC011411.1",4408,455
0.00038254461900748,"ENSG00000271973","AC141002.1",4409,545
0.000383474551959475,"ENSG00000238228","OR7E7P",4410,-702
0.000383474551959475,"ENSG00000240015","AC084024.1",4411,-598
0.000383584427343379,"ENSG00000078549","ADCYAP1R1",4412,-3111
0.00038565498619517,"ENSG00000283526","PRRT1B",4413,5233
0.000386504181092999,"ENSG00000182487","NCF1B",4414,-1147
0.000386703684664201,"ENSG00000275591","XKR5",4415,413
0.000386769853043377,"ENSG00000202533","Y_RNA",4416,29314
0.000386833379746769,"ENSG00000166289","PLEKHF1",4417,-1182
0.000386971393226284,"ENSG00000137270","GCM1",4418,-1445
0.000387025120869754,"ENSG00000101098","RIMS4",4419,-2673
0.000387025120869754,"ENSG00000211452","DIO1",4420,2097
0.000387359178802562,"ENSG00000168490","PHYHIP",4421,-3781
0.000387900064243066,"ENSG00000244620","AC246787.2",4422,776
0.000388078464820167,"ENSG00000246596","AC139795.1",4423,-1183
0.000388347964906531,"ENSG00000107957","SH3PXD2A",4424,-1068
0.000389646765685728,"ENSG00000237080","EHMT2-AS1",4425,11607
0.000389646765685728,"ENSG00000258768","AL356019.2",4426,-1495
0.000391233687167681,"ENSG00000279504","AD001527.2",4427,NA
0.000391277072268086,"ENSG00000259562","AC090607.2",4428,322
0.000392540452978877,"ENSG00000166123","GPT2",4429,-202
0.000392836415411396,"ENSG00000157224","CLDN12",4430,-803
0.000393212094506893,"ENSG00000197563","PIGN",4431,-1204
0.000394250913795547,"ENSG00000147896","IFNK",4432,3807
0.000394250913795547,"ENSG00000250384","UBE2CP3",4433,411
0.000394913420639861,"ENSG00000100226","GTPBP1",4434,-1235
0.000394913420639861,"ENSG00000162069","BICDL2",4435,-747
0.000394913420639861,"ENSG00000236570","RAD23BP1",4436,8240
0.000396538150899124,"ENSG00000277678","RNU1-153P",4437,4244
0.000397146120015272,"ENSG00000105325","FZR1",4438,-1594
0.00039842779441444,"ENSG00000256574","OR13A1",4439,-1124
0.000398999344920185,"ENSG00000275940","MRPL57P3",4440,545
0.000399285981045747,"ENSG00000182376","AC138028.1",4441,2128
0.000399407776758752,"ENSG00000230783","RPS3AP13",4442,4687
0.000399424755774402,"ENSG00000172349","IL16",4443,-74
0.000399457469438802,"ENSG00000206848","RNU6-890P",4444,11798
0.000400088974179829,"ENSG00000279107","AC138951.2",4445,638
0.000400142548320313,"ENSG00000260278","AC098818.2",4446,444
0.000400297958257263,"ENSG00000196388","INCA1",4447,12358
0.000400322880604185,"ENSG00000213608","SLC25A14P1",4448,3972
0.00040094697874564,"ENSG00000106804","C5",4449,-1154
0.000401243566148453,"ENSG00000143195","ILDR2",4450,-2274
0.000401572923144315,"ENSG00000228149","RPL3P1",4451,4791
0.000402166014621532,"ENSG00000211782","TRAV8-1",4452,-1047
0.000403799488711148,"ENSG00000120075","HOXB5",4453,-1051
0.000404295842073938,"ENSG00000179295","PTPN11",4454,-1197
0.000404295842073938,"ENSG00000267708","RDM1P3",4455,4488
0.000404890595173595,"ENSG00000258111","AC079316.1",4456,-1793
0.000405109111103947,"ENSG00000239351","NPM1P29",4457,-612
0.000405960448010989,"ENSG00000105722","ERF",4458,-951
0.000406424135507534,"ENSG00000258428","AL161757.2",4459,2673
0.000406975979849676,"ENSG00000198498","TMA16",4460,-1206
0.000406975979849676,"ENSG00000232398","TMPRSS11CP",4461,469
0.00040718834001144,"ENSG00000277142","LINC00235",4462,-245
0.00040761774871195,"ENSG00000115271","GCA",4463,-981
0.000407800520838273,"ENSG00000137462","TLR2",4464,-767
0.000407858864542627,"ENSG00000225407","AC025188.1",4465,8950
0.000408502092286629,"ENSG00000262728","AC123768.2",4466,-1443
0.000408532993001842,"ENSG00000177354","C10orf71",4467,-2582
0.000409451031980872,"ENSG00000163516","ANKZF1",4468,-2788
0.000410292148330998,"ENSG00000274653","AC106782.5",4469,19965
0.000411611308290322,"ENSG00000234928","LINC01659",4470,283
0.000411716120045406,"ENSG00000143622","RIT1",4471,-1425
0.000411716120045406,"ENSG00000277634","Y_RNA",4472,7952
0.000412516711059827,"ENSG00000057657","PRDM1",4473,-938
0.000412516711059827,"ENSG00000211750","TRBV24-1",4474,390
0.000412602072254484,"ENSG00000224043","CCNT2-AS1",4475,13863
0.000413195413553791,"ENSG00000258429","PDF",4476,10118
0.000413966350127063,"ENSG00000216775","AL109918.1",4477,13113
0.000414163760704974,"ENSG00000010318","PHF7",4478,969
0.000414163760704974,"ENSG00000235750","KIAA0040",4479,-864
0.000414163760704974,"ENSG00000260608","AC024270.3",4480,2616
0.000414212586123624,"ENSG00000128656","CHN1",4481,-2135
0.0004146307601794,"ENSG00000237254","TRBV30",4482,-2141
0.000414874677970446,"ENSG00000239593","AL513122.2",4483,2701
0.000415060905339016,"ENSG00000117115","PADI2",4484,-964
0.000415497488281882,"ENSG00000085365","SCAMP1",4485,-928
0.000415534243430976,"ENSG00000239969","AC091390.3",4486,525
0.000417078784771635,"ENSG00000089335","ZNF302",4487,-1277
0.000419573200612042,"ENSG00000272568","AC005162.2",4488,2027
0.000419802590782333,"ENSG00000265148","TSPOAP1-AS1",4489,8803
0.000420402269948341,"ENSG00000252768","RNU6-856P",4490,12273
0.00042044903444746,"ENSG00000253064","RNU6-711P",4491,3886
0.000421597563893105,"ENSG00000198356","GET3",4492,-654
0.000421621789426261,"ENSG00000170906","NDUFA3",4493,-1990
0.000421621789426261,"ENSG00000186912","P2RY4",4494,2402
0.000421692623076116,"ENSG00000198838","RYR3",4495,5461
0.000421692623076116,"ENSG00000282308","DPRXP3",4496,-644
0.000422054349152529,"ENSG00000259677","AC027176.2",4497,-236
0.000422664944603888,"ENSG00000260876","LINC01229",4498,416
0.000423341965981323,"ENSG00000199977","SNORA73",4499,539
0.000423938114486832,"ENSG00000229118","AC068491.1",4500,8809
0.000423938114486832,"ENSG00000233560","KRT8P39",4501,-1014
0.000424205627755919,"ENSG00000100167","SEPTIN3",4502,-3269
0.000424205627755919,"ENSG00000159720","ATP6V0D1",4503,-1799
0.000425119366182992,"ENSG00000257941","AC011611.5",4504,2617
0.000425689659946881,"ENSG00000163956","LRPAP1",4505,-1333
0.000426081919617239,"ENSG00000008869","HEATR5B",4506,-1530
0.000426453810095226,"ENSG00000104964","TLE5",4507,551
0.000426586580687605,"ENSG00000174460","ZCCHC12",4508,-2207
0.000426586580687605,"ENSG00000183765","CHEK2",4509,-693
0.000426879727771544,"ENSG00000238111","RPS13P4",4510,314
0.000426879727771544,"ENSG00000249855","EEF1A1P19",4511,14089
0.000426879727771544,"ENSG00000252634","RN7SKP219",4512,395
0.000427858467721353,"ENSG00000268087","AC008764.2",4513,11572
0.000429538396543627,"ENSG00000278418","MIR6512",4514,507
0.00043025624021542,"ENSG00000272767","JMJD1C-AS1",4515,432
0.00043135435421218,"ENSG00000213903","LTB4R",4516,-970
0.000431981901013917,"ENSG00000199683","RN7SKP185",4517,530
0.000432695087753694,"ENSG00000166803","PCLAF",4518,-1381
0.000432695087753694,"ENSG00000225187","AC073283.1",4519,755
0.000433007221094804,"ENSG00000171148","TADA3",4520,-875
0.000433563030962266,"ENSG00000222460","RN7SKP271",4521,747
0.000433677188785197,"ENSG00000272412","RN7SL778P",4522,554
0.000433804556632513,"ENSG00000242290","ZBTB20-AS5",4523,389
0.000434592204011425,"ENSG00000233429","HOTAIRM1",4524,-953
0.000434989807810925,"ENSG00000186118","TEX38",4525,-1151
0.000435623001391125,"ENSG00000260685","AC027104.1",4526,375
0.000436938252944862,"ENSG00000265396","MIR3128",4527,2579
0.000436938252944862,"ENSG00000274001","AL512506.1",4528,546
0.000437612555366351,"ENSG00000197056","ZMYM1",4529,-1312
0.000438204449006836,"ENSG00000052126","PLEKHA5",4530,-1813
0.000438204449006836,"ENSG00000156639","ZFAND3",4531,-1330
0.000438477124218781,"ENSG00000230542","LINC00102",4532,1287
0.000439080103400113,"ENSG00000254900","AC091053.2",4533,540
0.000440525106771406,"ENSG00000212939","Z97192.1",4534,-1008
0.000441775358558594,"ENSG00000125746","EML2",4535,-2308
0.000441851028130625,"ENSG00000224848","AL589843.1",4536,3652
0.000442502826694542,"ENSG00000141985","SH3GL1",4537,-71
0.000443013619484969,"ENSG00000240210","AL122013.1",4538,8031
0.000446378156546296,"ENSG00000228728","PPIAP91",4539,500
0.000447457096617648,"ENSG00000172732","MUS81",4540,-1881
0.000449493143766798,"ENSG00000196584","XRCC2",4541,-3780
0.00045006834583221,"ENSG00000198870","STKLD1",4542,1505
0.000450175181603296,"ENSG00000129354","AP1M2",4543,-699
0.000450272927539292,"ENSG00000145949","MYLK4",4544,-1509
