"gene","GTExN7MScountsPUBLISHED","GTExNFK9countsPUBLISHED","GTExO5YTcountsPUBLISHED","GDC2821countsPUBLISHED","GDC2828countsPUBLISHED","GDC2839countsPUBLISHED","padj","symbol","rank","rank_change"
"ENSG00000173064",1470,681,1266,9353,6312,6978,0.00787745357698553,"HECTD4",8250,-1275
"ENSG00000235174",4,34,13,153,294,268,0.00788429261028189,"RPL39P3",8251,23658
"ENSG00000237054",0,0,2,20,28,25,0.00788509284376359,"PRMT5-AS1",8252,-2695
"ENSG00000092621",84,74,66,1334,226,951,0.00788830864178757,"PHGDH",8253,-853
"ENSG00000254362",0,0,0,10,45,5,0.00789034908033891,"AC011726.2",8254,5301
"ENSG00000120669",0,0,0,33,3,23,0.00789269035168162,"SOHLH2",8255,847
"ENSG00000177337",118,92,991,63,42,170,0.0078956616963533,"DLGAP1-AS1",8256,-1723
"ENSG00000163930",2158,2055,6092,2925,2472,2536,0.00790216125758251,"BAP1",8257,-2395
"ENSG00000147138",39,55,0,1180,538,1899,0.00791385963582712,"GPR174",8258,9587
"ENSG00000275772",3,18,8,2,0,0,0.0079207925401908,"AC244157.2",8259,-1731
"ENSG00000251669",10,3,6,72,49,92,0.00792552122036325,"FAM86EP",8260,-1499
"ENSG00000235085",0,2,0,29,34,21,0.00793506863715874,"AC091153.2",8261,1449
"ENSG00000254759",0,0,2,11,44,30,0.00793588813132753,"NAP1L1P1",8262,6902
"ENSG00000163322",62,112,149,421,906,759,0.00793987777750407,"ABRAXAS1",8263,-3783
"ENSG00000277579",2,2,0,27,29,46,0.00795543054501547,"AC244093.3",8264,4664
"ENSG00000049192",20,18,14,150,92,325,0.00795905625529215,"ADAMTS6",8265,-2476
"ENSG00000188315",518,564,2796,706,488,659,0.00796824905958583,"C3orf62",8266,3144
"ENSG00000204387",1451,1284,897,666,506,989,0.00798479436825543,"SNHG32",8267,14157
"ENSG00000142871",10,303,60,32,9,35,0.00798825387671861,"CCN1",8268,-4835
"ENSG00000124177",750,374,492,4423,3301,4230,0.00799150610865099,"CHD6",8269,-2336
"ENSG00000280157",4,11,91,6,7,5,0.00799373888184461,"AL359510.2",8270,-1589
"ENSG00000186160",0,0,1,20,8,40,0.0079997958008674,"CYP4Z1",8271,3121
"ENSG00000260992",5,11,6,1,1,0,0.00800363939203833,"DOCK9-DT",8272,-1066
"ENSG00000137757",57,155,469,1,70,2,0.00801137728592242,"CASP5",8273,-1743
"ENSG00000174010",184,181,417,1605,984,1102,0.00801615652852565,"KLHL15",8274,-2329
"ENSG00000234215",0,0,0,29,3,26,0.00801724919238001,"CT66",8275,858
"ENSG00000176387",2,1,0,13,58,35,0.00802648512027646,"HSD11B2",8276,10468
"ENSG00000211786",71,10,4,8,0,2,0.00802648512027646,"TRAV8-2",8277,-2385
"ENSG00000117151",532,621,3572,558,714,694,0.00803007150384486,"CTBS",8278,14997
"ENSG00000202150",0,0,0,8,23,15,0.00803400334351855,"RNU6-407P",8279,3469
"ENSG00000204304",4181,2172,7442,3585,3609,2519,0.00803617032577206,"PBX2",8280,-1374
"ENSG00000083123",106,80,55,784,553,723,0.00804604216779551,"BCKDHB",8281,-3659
"ENSG00000277452",15,1,1,59,326,140,0.00804940714023473,"RN7SL473P",8282,3202
"ENSG00000187753",0,0,4,23,30,44,0.0080498894592067,"C9orf153",8283,2773
"ENSG00000142961",546,808,6777,720,776,890,0.00805236693732337,"MOB3C",8284,-1017
"ENSG00000228665",0,0,0,11,15,17,0.00805236693732337,"BX679664.1",8285,12850
"ENSG00000204659",0,0,0,15,11,17,0.00805794733634013,"CBY3",8286,3680
"ENSG00000106077",161,189,419,131,238,155,0.00806646346488665,"ABHD11",8287,-2432
"ENSG00000279946",0,0,0,5,7,52,0.00806649533225447,"AC244034.3",8288,816
"ENSG00000133103",71,81,321,782,787,1154,0.00806804370429222,"COG6",8289,-1169
"ENSG00000279623",4,0,0,46,19,123,0.008085751435345,"AL359697.1",8290,-1983
"ENSG00000126790",33,82,109,520,320,821,0.00808734892217772,"L3HYPDH",8291,365
"ENSG00000237483",5,0,0,43,61,72,0.00808943346423941,"RPS27AP8",8292,-522
"ENSG00000211925",0,0,0,47,2,19,0.00809424252315112,"IGHD2-8",8293,683
"ENSG00000186310",12,24,54,17,2,3,0.00811373030984432,"NAP1L3",8294,-3502
"ENSG00000138794",73,104,174,809,417,735,0.00812185866639711,"CASP6",8295,-1203
"ENSG00000258701",13,8,14,224,53,90,0.00812185866639711,"LINC00638",8296,-739
"ENSG00000196419",5187,5734,10192,5352,7066,6100,0.00812502219244922,"XRCC6",8297,-836
"ENSG00000135968",603,370,878,2763,3066,3664,0.008127690084437,"GCC2",8298,-224
"ENSG00000221216",0,0,0,12,11,21,0.008127690084437,"RNU6ATAC27P",8299,7925
"ENSG00000248905",217,193,1933,131,280,17,0.00813361644818422,"FMN1",8300,-1392
"ENSG00000013297",9,12,86,13,2,1,0.00814289154853841,"CLDN11",8301,-2281
"ENSG00000280739",19,20,151,467,342,661,0.00814433679219007,"EIF1B-AS1",8302,9204
"ENSG00000267526",0,0,0,6,20,22,0.00815853194905435,"AC005702.2",8303,944
"ENSG00000143190",792,317,392,3909,5046,4185,0.00815884871879389,"POU2F1",8304,-1639
"ENSG00000273444",0,0,0,8,18,19,0.00817005054541605,"AC006023.2",8305,10381
"ENSG00000165935",0,0,0,8,19,18,0.00817394507094597,"SMCO2",8306,3417
"ENSG00000272855",0,12,21,0,0,0,0.00817595754999498,"AC104458.1",8307,-2993
"ENSG00000229122",3,0,2,21,38,43,0.00818055161538722,"AGBL5-IT1",8308,9385
"ENSG00000070367",303,422,1047,2327,3769,3007,0.00818084377492126,"EXOC5",8309,-1782
"ENSG00000087266",6816,5355,20041,7420,8357,4523,0.00818084377492126,"SH3BP2",8310,-2595
"ENSG00000219384",0,0,0,11,18,14,0.00818084377492126,"AL138880.1",8311,1000
"ENSG00000269091",0,4,0,78,31,39,0.00818084377492126,"AC010624.3",8312,1488
"ENSG00000272800",6,8,6,74,43,83,0.00818084377492126,"AC021851.1",8313,2628
"ENSG00000235449",5,1,0,52,33,82,0.00818217551449645,"AC098934.1",8314,4176
"ENSG00000162236",1653,1161,5911,1503,1672,1672,0.00818475796755397,"STX5",8315,-2925
"ENSG00000211445",292,1274,621,519,256,113,0.00818475796755397,"GPX3",8316,-3918
"ENSG00000225194",35,34,35,16,16,25,0.0081856918445615,"LINC00092",8317,-3175
"ENSG00000234534",0,2,4,37,28,30,0.00818743165284152,"CSNK1G2P1",8318,2367
"ENSG00000267672",4,0,0,37,43,58,0.00818914968037205,"AC010632.2",8319,-655
"ENSG00000162704",5507,9941,67284,3995,12993,2434,0.00819832972319343,"ARPC5",8320,-938
"ENSG00000131153",61,60,22,563,491,466,0.00820461012247543,"GINS2",8321,-2340
"ENSG00000164691",3711,3080,1953,1656,2255,652,0.00820738171968903,"TAGAP",8322,1172
"ENSG00000213045",9,3,12,1,0,1,0.00820775530626306,"AC097065.1",8323,1969
"ENSG00000214367",80,174,213,700,976,1456,0.00820775530626306,"HAUS3",8324,-2530
"ENSG00000186998",92,86,63,3143,78,1880,0.00821748921234195,"EMID1",8325,-195
"ENSG00000141699",1785,1580,5926,2016,2254,1861,0.00822400793516066,"RETREG3",8326,-1446
"ENSG00000160799",526,679,1172,771,654,691,0.00822400793516066,"CCDC12",8327,-4232
"ENSG00000254253",0,0,0,21,6,21,0.00822400793516066,"NACAP10",8328,940
"ENSG00000265334",2,0,0,22,31,30,0.00822400793516066,"AC130324.2",8329,-1312
"ENSG00000271717",0,0,0,8,14,24,0.00822400793516066,"AC022146.2",8330,7804
"ENSG00000174125",567,3045,15597,812,2511,771,0.00824676495191289,"TLR1",8331,-1066
"ENSG00000201435",0,0,0,10,13,21,0.00826630852601378,"RNU4-24P",8332,985
"ENSG00000168813",119,190,58,1534,842,1936,0.0082678755169015,"ZNF507",8333,-999
"ENSG00000201900",0,0,6,29,40,55,0.0082712310602355,"RNY1P13",8334,6513
"ENSG00000207355",0,0,0,29,7,13,0.0082712310602355,"RNU6-1257P",8335,35370
"ENSG00000234303",0,0,0,20,8,17,0.0082712310602355,"CLYBL-AS1",8336,977
"ENSG00000108622",1107,891,401,488,502,324,0.00827423819784571,"ICAM2",8337,1410
"ENSG00000156453",142,89,23,42,4,1,0.00827423819784571,"PCDH1",8338,-2716
"ENSG00000247925",2,0,0,13,34,51,0.00827423819784571,"AL139807.1",8339,7523
"ENSG00000265753",1,0,0,17,17,23,0.00827423819784571,"RN7SL444P",8340,1251
"ENSG00000268798",7,5,2,63,44,93,0.00827423819784571,"AC027307.3",8341,3557
"ENSG00000198000",182,469,746,2514,2675,2986,0.00827813550386219,"NOL8",8342,-1905
"ENSG00000284240",0,0,0,2,12,57,0.00827813550386219,"LINC02801",8343,762
"ENSG00000249532",0,0,0,10,21,13,0.00828406127935207,"MIR302CHG",8344,11764
"ENSG00000267734",2,0,0,32,24,26,0.00828406127935207,"AL121989.1",8345,-1280
"ENSG00000270632",0,0,0,10,21,13,0.00828406127935207,"AL356575.1",8346,796
"ENSG00000271642",0,0,0,18,3,38,0.00828406127935207,"MARK3P1",8347,846
"ENSG00000168411",431,354,954,2638,2791,2210,0.00828420499808521,"RFWD3",8348,-2448
"ENSG00000272068",0,0,0,7,6,47,0.00828420499808521,"AL365181.2",8349,3138
"ENSG00000207008",1,0,0,24,10,28,0.00828510770898658,"SNORA54",8350,20648
"ENSG00000212242",0,0,5,40,27,39,0.00828510770898658,"RNA5SP219",8351,14861
"ENSG00000269982",49,30,74,453,164,562,0.00830796990787418,"AC018809.2",8352,-2280
"ENSG00000254531",51,51,141,60,49,55,0.00831577851153433,"FLJ20021",8353,-2663
"ENSG00000213261",2,3,3,12,52,83,0.00831638109270605,"EEF1B2P6",8354,8460
"ENSG00000252887",1,0,0,16,35,12,0.00831935564700358,"RNU6-430P",8355,7799
"ENSG00000267009",30,28,126,16,33,4,0.00832584826195968,"AC007780.1",8356,13711
"ENSG00000248449",2,0,0,13,49,35,0.0083272249044758,"PCDHGB8P",8357,3437
"ENSG00000151694",290,409,1154,2689,3024,4151,0.00833513460968406,"ADAM17",8358,-1898
"ENSG00000183258",2050,1513,3126,2184,1856,1933,0.00834305752972804,"DDX41",8359,-2218
"ENSG00000172922",638,657,952,647,595,727,0.00834892163210722,"RNASEH2C",8360,-933
"ENSG00000159915",16,27,49,265,121,206,0.00835491490392116,"ZNF233",8361,-383
"ENSG00000232846",0,0,0,16,10,17,0.00837311533467126,"SLC25A6P3",8362,980
"ENSG00000276580",0,0,0,17,10,16,0.00837711462902774,"MIR8055",8363,982
"ENSG00000179314",8,34,12,7,0,1,0.00837725485470093,"WSCD1",8364,-3791
"ENSG00000101400",187,208,78,80,45,102,0.0083974792344353,"SNTA1",8365,-3757
"ENSG00000164542",6,4,16,123,37,82,0.0083990623519239,"KIAA0895",8366,4756
"ENSG00000224019",0,0,0,20,9,15,0.00841994682062707,"RPL21P32",8367,679
"ENSG00000169925",423,302,708,1978,2574,2179,0.00843003565385126,"BRD3",8368,-1781
"ENSG00000263786",7,0,9,43,135,69,0.00843220915301186,"AC022211.1",8369,1438
"ENSG00000168229",157,465,28,116,21,20,0.0084411069572876,"PTGDR",8370,-1086
"ENSG00000239653",31,8,142,539,520,483,0.00844449630830216,"PSMD6-AS2",8371,-5564
"ENSG00000149403",114,18,3,6,10,0,0.00845184559357695,"GRIK4",8372,-1919
"ENSG00000167552",1294,4022,47978,2884,1980,4563,0.00845184559357695,"TUBA1A",8373,-855
"ENSG00000228779",4,3,0,39,61,51,0.00845184559357695,"Z69666.1",8374,-1387
"ENSG00000219665",109,101,104,559,627,879,0.0084544994492094,"ZNF433-AS1",8375,-4353
"ENSG00000157873",4381,2476,5924,2887,1892,312,0.00845601323143705,"TNFRSF14",8376,-3528
"ENSG00000279964",0,0,0,15,18,10,0.0084693321593441,"AC009949.1",8377,993
"ENSG00000260350",0,0,0,13,13,16,0.00847451226502574,"AC012173.1",8378,8051
"ENSG00000164244",242,336,727,1839,3401,1861,0.00847639020572995,"PRRC1",8379,-2042
"ENSG00000259318",0,3,0,26,36,45,0.00847894940685657,"HMGN1P1",8380,1963
"ENSG00000271410",4,0,0,48,33,57,0.00848399043776089,"AC020728.1",8381,-2415
"ENSG00000208308",0,0,0,8,15,22,0.00848610610607161,"SNORA40B",8382,957
"ENSG00000139636",1594,956,2521,1541,636,1129,0.00848915211070124,"LMBR1L",8383,-3885
"ENSG00000235695",0,0,1,23,18,15,0.00849248157972124,"HIGD2AP2",8384,1224
"ENSG00000256001",0,0,1,76,4,14,0.00849823581665329,"AC079949.1",8385,1117
"ENSG00000199536",1,1,0,19,33,22,0.00850237217900211,"RNU6-315P",8386,3537
"ENSG00000066322",1076,1382,5505,1558,1555,1259,0.00851380933714321,"ELOVL1",8387,-1331
"ENSG00000254638",0,0,0,6,41,9,0.00851380933714321,"AP002884.1",8388,860
"ENSG00000066379",125,312,842,166,156,262,0.00851458530818312,"POLR1H",8389,-982
"ENSG00000186810",243,324,42,74,53,97,0.00852755366319811,"CXCR3",8390,-1149
"ENSG00000163444",1139,817,3149,1088,1296,1062,0.00853385208312708,"TMEM183A",8391,-2161
"ENSG00000175048",111,91,46,644,819,954,0.00855040306251076,"ZDHHC14",8392,3425
"ENSG00000138750",191,276,492,1261,1679,1740,0.00855081189107657,"NUP54",8393,-1163
"ENSG00000274932",0,0,0,5,30,16,0.00856408114046387,"MIR7150",8394,3474
"ENSG00000172006",31,48,61,300,205,296,0.00856444107802505,"ZNF554",8395,4953
"ENSG00000214700",3,2,0,47,31,36,0.00856644634380691,"C12orf71",8396,172
"ENSG00000258632",0,0,2,40,21,16,0.00856963364908993,"AC135626.1",8397,2762
"ENSG00000188343",21,46,143,538,333,488,0.00857093683496694,"CIBAR1",8398,-227
"ENSG00000254582",0,0,0,14,9,21,0.00858541377032787,"PSMA2P1",8399,3644
"ENSG00000113494",19,1,0,129,2286,3,0.00858576386379513,"PRLR",8400,-2680
"ENSG00000268069",55,25,47,26,7,22,0.0085959625068405,"AC004466.1",8401,7673
"ENSG00000229786",0,0,0,14,10,19,0.00860600673289746,"SNRPFP2",8402,997
"ENSG00000252050",0,0,0,14,7,26,0.00861551055450308,"AL606748.2",8403,3583
"ENSG00000239704",179,95,113,79,91,26,0.0086196566574761,"CDRT4",8404,14934
"ENSG00000100906",1896,5110,18469,4045,2290,3725,0.00862766874156012,"NFKBIA",8405,-1592
"ENSG00000202297",0,0,0,10,26,10,0.00863129354661999,"RNY3P12",8406,958
"ENSG00000283509",0,0,0,14,21,9,0.00863333281175037,"U6",8407,869
"ENSG00000131269",257,255,576,1468,1543,1947,0.00863653008471965,"ABCB7",8408,-661
"ENSG00000198515",0,0,0,21,9,14,0.00863916243623663,"CNGA1",8409,872
"ENSG00000010810",4884,3737,2599,2946,2431,1890,0.00864196989173096,"FYN",8410,-1602
"ENSG00000256361",1,5,0,48,68,38,0.00865088095889346,"AC027544.1",8411,-1389
"ENSG00000172428",135,423,680,264,224,215,0.00865502899854325,"COPS9",8412,-1890
"ENSG00000265749",11,2,0,179,93,92,0.00865502899854325,"AC135178.4",8413,-691
"ENSG00000147676",4,4,19,1,1,0,0.00868017067102033,"MAL2",8414,-5003
"ENSG00000225828",35,59,80,544,214,395,0.00868027254482504,"FAM229A",8415,33547
"ENSG00000161970",1364,7712,3268,1536,1394,2363,0.00868104163555263,"RPL26",8416,-2012
"ENSG00000154370",734,816,1803,1058,758,969,0.00868123997249115,"TRIM11",8417,916
"ENSG00000174840",242,417,515,1774,2457,2064,0.00868228005299592,"PDE12",8418,-726
"ENSG00000207737",0,0,0,29,2,31,0.00868754973756315,"MIR181B2",8419,822
"ENSG00000163378",37,161,191,917,1166,855,0.00868783995220737,"EOGT",8420,-1375
"ENSG00000268545",0,0,0,13,12,17,0.00868783995220737,"VN1R107P",8421,807
"ENSG00000119812",114,117,403,955,989,1346,0.00868898556653549,"FAM98A",8422,-1392
"ENSG00000132744",24,15,3,56,468,417,0.00868898556653549,"ACY3",8423,-1421
"ENSG00000166963",138,76,264,1865,375,2007,0.00868898556653549,"MAP1A",8424,2956
"ENSG00000237993",0,0,1,94,11,3,0.00869367082583685,"AL365318.1",8425,906
"ENSG00000139324",46,77,145,403,441,647,0.00869599378093515,"TMTC3",8426,-2204
"ENSG00000200594",0,0,0,6,19,22,0.00869599378093515,"RNU6-824P",8427,939
"ENSG00000125551",0,0,0,25,13,8,0.00870347436585862,"PLGLB2",8428,5215
"ENSG00000207205",1,0,0,95,12,3,0.00870347436585862,"RNVU1-15",8429,10371
"ENSG00000223519",18,1,21,166,128,161,0.0087074989828437,"KIF28P",8430,-5247
"ENSG00000164344",36,12,40,18,10,4,0.00870859677800077,"KLKB1",8431,-1911
"ENSG00000276663",0,0,0,8,14,23,0.00870954296687168,"AC009090.3",8432,3558
"ENSG00000130540",2,3,47,2,0,1,0.00871069802764647,"SULT4A1",8433,-5079
"ENSG00000203666",34,21,321,415,1808,1868,0.00871920668228496,"EFCAB2",8434,-1420
"ENSG00000152192",0,0,0,20,12,11,0.00872092044753123,"POU4F1",8435,991
"ENSG00000184792",2379,1323,457,953,92,147,0.00872170410898701,"OSBP2",8436,-1138
"ENSG00000206633",0,0,0,9,24,12,0.00872170410898701,"SNORA80B",8437,966
"ENSG00000280623",0,0,0,32,15,5,0.00872170410898701,"PCAT14",8438,3847
"ENSG00000130382",1690,2787,22555,2642,3164,2231,0.00872995061395231,"MLLT1",8439,-1200
"ENSG00000198056",77,128,152,628,698,566,0.00873336020401181,"PRIM1",8440,-7753
"ENSG00000255359",0,0,0,14,8,23,0.00874020586296091,"CCDC179",8441,968
"ENSG00000236432",4,0,16,87,60,98,0.00874144474834813,"MFF-DT",8442,3373
"ENSG00000160124",10,42,11,193,284,358,0.00875176758900887,"CCDC58",8443,-529
"ENSG00000186462",28,22,21,16,8,3,0.00875176758900887,"NAP1L2",8444,-3751
"ENSG00000104529",2775,3186,5282,4248,1955,2060,0.00876671522731691,"EEF1D",8445,9405
"ENSG00000230870",0,0,1,19,10,32,0.00878150449222679,"FBXW11P1",8446,3412
"ENSG00000125787",5,0,1,128,32,27,0.00878219469950968,"GNRH2",8447,446
"ENSG00000206682",0,0,0,7,15,24,0.00878219469950968,"Y_RNA",8448,845
"ENSG00000213465",319,492,517,448,196,271,0.00878382740048327,"ARL2",8449,16219
"ENSG00000232995",5,4,13,71,36,88,0.00878382740048327,"RGS5",8450,2439
"ENSG00000155561",779,590,659,4100,4574,3752,0.00878658485520472,"NUP205",8451,-1869
"ENSG00000188878",340,156,235,178,102,167,0.00878872438240997,"FBF1",8452,18330
"ENSG00000236529",3,0,2,53,13,53,0.00879197853189659,"AC093582.1",8453,15615
"ENSG00000272758",30,5,15,176,173,202,0.00879197853189659,"AC083798.2",8454,9522
"ENSG00000170903",52,138,103,743,626,736,0.00880397287755685,"MSANTD4",8455,-1934
"ENSG00000145016",2001,788,3254,1476,1373,865,0.00880740630948486,"RUBCN",8456,32058
"ENSG00000272175",1,0,1,17,24,27,0.00880740630948486,"AL050343.3",8457,-52
"ENSG00000260083",1,9,2,60,72,69,0.00880884840774016,"MIR762HG",8458,15794
"ENSG00000234425",0,1,3,30,30,20,0.00881234125255003,"AL138930.1",8459,3285
"ENSG00000281772",0,3,4,25,40,44,0.00881234125255003,"AC019226.2",8460,6035
"ENSG00000264365",0,0,0,24,37,2,0.00881468556843048,"AC023983.1",8461,795
"ENSG00000233303",0,0,0,14,11,17,0.0088190796922088,"XXYLT1-AS1",8462,1001
"ENSG00000235192",34,37,234,50,4,9,0.0088190796922088,"AC009495.3",8463,-3213
"ENSG00000026559",53,4,43,11,0,1,0.0088311025480402,"KCNG1",8464,256
"ENSG00000249787",0,0,0,13,9,22,0.00884246030789954,"AC113385.1",8465,975
"ENSG00000200183",0,0,0,9,16,18,0.00884405071600772,"RNU6-238P",8466,740
"ENSG00000168724",363,357,417,1755,2294,2278,0.00885931284850469,"DNAJC21",8467,-1394
"ENSG00000280063",50,11,96,388,535,310,0.00885967578960293,"AC012676.5",8468,-265
"ENSG00000157653",9,10,21,188,22,355,0.00886781161287891,"C9orf43",8469,-738
"ENSG00000261433",0,1,0,35,9,20,0.00887599099928879,"AC002347.1",8470,1153
"ENSG00000160862",8,8,5,0,1,1,0.00888733369301022,"AZGP1",8471,-1817
"ENSG00000262708",3,0,0,29,34,41,0.00889407850330709,"AC027455.1",8472,14608
"ENSG00000114450",137,278,994,2146,3859,3198,0.00889445013916736,"GNB4",8473,-1468
"ENSG00000205794",0,1,0,11,23,25,0.00889445013916736,"AC098591.2",8474,1076
"ENSG00000270402",0,0,4,23,31,39,0.00889675586775026,"AC011458.1",8475,4812
"ENSG00000085982",227,262,348,1212,1406,2030,0.00889675688339571,"USP40",8476,-2180
"ENSG00000225338",6,1,2,36,44,66,0.00890846652126195,"RPL23AP18",8477,6804
"ENSG00000259654",2,0,0,24,39,21,0.00890960403204096,"AC115102.1",8478,3923
"ENSG00000263683",2,2,19,0,0,0,0.00891016630487475,"AC005154.3",8479,NA
"ENSG00000077713",140,110,129,899,1029,547,0.00891219758157993,"SLC25A43",8480,-2893
"ENSG00000196781",509,172,1145,205,417,127,0.00891400488697892,"TLE1",8481,-1208
"ENSG00000197180",16,33,110,20,16,26,0.00891400488697892,"CH17-340M24.3",8482,-1772
"ENSG00000238793",1,0,0,17,31,12,0.00891400488697892,"SNORD124",8483,6579
"ENSG00000276170",0,0,1,17,16,22,0.00891902835451987,"AC244153.1",8484,1204
"ENSG00000173264",424,251,1869,431,364,350,0.00892974052006158,"GPR137",8485,-2964
"ENSG00000251474",163,144,477,1514,1171,1052,0.00893641693858663,"RPL32P3",8486,-212
"ENSG00000274227",0,0,0,12,18,12,0.0089388638551088,"AC073575.2",8487,10074
"ENSG00000120555",0,0,2,33,12,33,0.00894218283479764,"SEPTIN7P9",8488,7627
"ENSG00000256139",2,0,1,16,39,28,0.00894265937821507,"AC007637.1",8489,923
"ENSG00000280433",74,74,263,45,94,75,0.00894265937821507,"FP565260.6",8490,-930
"ENSG00000188419",140,137,408,942,1225,1053,0.00894465250318695,"CHM",8491,-1662
"ENSG00000138604",30,102,262,929,942,817,0.00894927394542968,"GLCE",8492,-1554
"ENSG00000180211",1,5,1,26,57,53,0.00895729568269622,"FO393411.1",8493,15771
"ENSG00000134245",30,32,98,270,235,385,0.00895923757119791,"WNT2B",8494,-2142
"ENSG00000174516",70,123,460,115,114,46,0.00895923757119791,"PELI3",8495,100
"ENSG00000222351",0,0,0,8,26,12,0.00895923757119791,"RNY1P15",8496,947
"ENSG00000258731",1,5,0,42,76,39,0.00895928459747461,"AL356020.1",8497,-1381
"ENSG00000277151",8,4,40,81,155,240,0.0089621251688428,"AL138820.1",8498,-1107
"ENSG00000282608",91,85,161,29,99,22,0.0089621251688428,"ADORA3",8499,140
"ENSG00000261823",0,0,0,15,9,19,0.00896615025538653,"AC084782.2",8500,730
"ENSG00000172534",2088,1079,1550,12244,10229,9128,0.00896706330679318,"HCFC1",8501,-2343
"ENSG00000140497",2502,3162,10273,3234,3747,3269,0.0089727193879924,"SCAMP2",8502,-1417
"ENSG00000179889",651,626,841,3411,4227,3074,0.00897739265840166,"PDXDC1",8503,-241
"ENSG00000258498",3,10,10,1,0,1,0.00898809118394795,"DIO3OS",8504,-3084
"ENSG00000105640",18930,14430,7764,6771,7554,9368,0.00899439349542092,"RPL18A",8505,-1061
"ENSG00000066422",355,491,829,2197,2733,3325,0.00900113202411174,"ZBTB11",8506,-2404
"ENSG00000245164",1224,1061,1107,967,140,105,0.00900113202411174,"LINC00861",8507,-247
"ENSG00000120008",670,702,1188,3739,4889,3230,0.00900180409526705,"WDR11",8508,-2070
"ENSG00000264421",1,0,0,18,9,38,0.00900479080914042,"AC007448.3",8509,1181
"ENSG00000214820",0,0,1,11,14,38,0.00901641409592075,"MPRIPP1",8510,6195
"ENSG00000230373",2,0,5,58,18,43,0.00902182660786648,"GOLGA6L5P",8511,6728
"ENSG00000003436",21,152,238,1259,495,3610,0.0090318627336852,"TFPI",8512,-1726
"ENSG00000251687",0,0,0,20,3,33,0.00903529609664457,"AC104791.1",8513,3322
"ENSG00000170632",149,194,446,1095,1314,1193,0.00903753875227691,"ARMC10",8514,-1209
"ENSG00000224464",4,0,1,35,49,30,0.00905026972061288,"PGAM1P6",8515,-1390
"ENSG00000101189",353,279,754,392,334,398,0.00906291560140837,"MRGBP",8516,-2648
"ENSG00000268472",0,0,0,16,10,16,0.0090699206415365,"AP002884.3",8517,1011
"ENSG00000179933",303,688,5757,377,703,594,0.00907015982129329,"C14orf119",8518,17
"ENSG00000079482",18,18,26,31,402,445,0.00907799517374004,"OPHN1",8519,1142
"ENSG00000131149",1107,476,324,10238,3618,10106,0.00908251385922338,"GSE1",8520,-1654
"ENSG00000163599",125,92,52,63,7,5,0.00908856558988079,"CTLA4",8521,-909
"ENSG00000231829",2,0,0,18,9,108,0.00908856558988079,"AL157834.1",8522,-3421
"ENSG00000249649",0,0,0,10,15,17,0.00908856558988079,"MRPS33P2",8523,1007
"ENSG00000249850",0,5,4,49,24,95,0.00908856558988079,"KRT18P31",8524,359
"ENSG00000252172",1,0,0,18,17,20,0.00908856558988079,"RNU6-720P",8525,1065
"ENSG00000230587",4,12,3,100,100,58,0.00909878490016091,"LINC02580",8526,35641
"ENSG00000100991",3458,2800,10259,3820,4174,3566,0.00912028309703473,"TRPC4AP",8527,-3465
