"padj","gene","symbol","rank","rank_change"
2.3000016947879e-08,"ENSG00000206557","TRIM71",445,42
2.37192630055155e-08,"ENSG00000170892","TSEN34",446,398
2.41170773973562e-08,"ENSG00000101384","JAG1",447,163
2.46241472657395e-08,"ENSG00000110711","AIP",448,255
2.4641980623359e-08,"ENSG00000196418","ZNF124",449,178
2.49555276239176e-08,"ENSG00000121988","ZRANB3",450,228
2.53931941048573e-08,"ENSG00000198626","RYR2",451,2850
2.57409893813698e-08,"ENSG00000102882","MAPK3",452,403
2.62470702607293e-08,"ENSG00000182534","MXRA7",453,319
2.79732492579152e-08,"ENSG00000225663","MCRIP1",454,186
2.82825784166003e-08,"ENSG00000123146","ADGRE5",455,243
2.93718831196509e-08,"ENSG00000183242","WT1-AS",456,47
3.12217703754284e-08,"ENSG00000270069","MIR222HG",457,585
3.18616655273554e-08,"ENSG00000138399","FASTKD1",458,361
3.19600054049646e-08,"ENSG00000121621","KIF18A",459,407
3.19600054049646e-08,"ENSG00000181827","RFX7",460,659
3.19600054049646e-08,"ENSG00000220517","ASS1P1",461,-58
3.19879304945564e-08,"ENSG00000196460","RFX8",462,666
3.19879304945564e-08,"ENSG00000226824","AC006001.2",463,1374
3.19879304945564e-08,"ENSG00000263961","RHEX",464,339
3.28858945005222e-08,"ENSG00000163428","LRRC58",465,584
3.28858945005222e-08,"ENSG00000197956","S100A6",466,233
3.34829836253025e-08,"ENSG00000123700","KCNJ2",467,287
3.34829836253025e-08,"ENSG00000160062","ZBTB8A",468,75
3.36189799264708e-08,"ENSG00000214029","ZNF891",469,1091
3.37484379347179e-08,"ENSG00000078114","NEBL",470,20656
3.38092729996766e-08,"ENSG00000242473","KIR2DP1",471,702
3.44857755770067e-08,"ENSG00000137441","FGFBP2",472,212
3.4825646529489e-08,"ENSG00000136732","GYPC",473,338
3.4825646529489e-08,"ENSG00000160808","MYL3",474,1665
3.51052257361965e-08,"ENSG00000279544","AL133243.4",475,104
3.5350771941889e-08,"ENSG00000197647","ZNF433",476,564
3.54971128173864e-08,"ENSG00000123689","G0S2",477,8
3.56057117982957e-08,"ENSG00000136492","BRIP1",478,298
3.56294854274833e-08,"ENSG00000125753","VASP",479,267
3.67778694301039e-08,"ENSG00000115604","IL18R1",480,313
3.75023425693906e-08,"ENSG00000173210","ABLIM3",481,318
3.75023425693906e-08,"ENSG00000261512","AC092368.3",482,82
3.75447028997274e-08,"ENSG00000260898","ADPGK-AS1",483,53
3.81049970474253e-08,"ENSG00000112742","TTK",484,260
4.00492454750152e-08,"ENSG00000130725","UBE2M",485,542
4.02618468328346e-08,"ENSG00000117724","CENPF",486,428
4.02618468328346e-08,"ENSG00000173905","GOLIM4",487,339
4.02618468328346e-08,"ENSG00000211772","TRBC2",488,128
4.0441680594079e-08,"ENSG00000280347","AC000123.3",489,474
4.08507763126823e-08,"ENSG00000126254","RBM42",490,430
4.14415053473215e-08,"ENSG00000175322","ZNF519",491,-158
4.1658960078746e-08,"ENSG00000165304","MELK",492,179
4.24888149349351e-08,"ENSG00000236254","MTND4P14",493,26
4.29248338255006e-08,"ENSG00000115355","CCDC88A",494,539
4.32564196418074e-08,"ENSG00000204475","NCR3",495,309
4.34221997316153e-08,"ENSG00000126070","AGO3",496,365
4.37306722080054e-08,"ENSG00000173281","PPP1R3B",497,219
4.39065390204385e-08,"ENSG00000263603","AC127024.2",498,26
4.42885880103695e-08,"ENSG00000162664","ZNF326",499,449
4.56822068144385e-08,"ENSG00000174501","ANKRD36C",500,375
4.61968852914036e-08,"ENSG00000263731","AC145207.5",501,1904
4.65411791525136e-08,"ENSG00000099834","CDHR5",502,890
4.66965666017216e-08,"ENSG00000164897","TMUB1",503,391
4.6858659182895e-08,"ENSG00000168334","XIRP1",504,1454
4.78233561023327e-08,"ENSG00000105656","ELL",505,214
4.90819693422695e-08,"ENSG00000103995","CEP152",506,325
4.91008801844701e-08,"ENSG00000100298","APOBEC3H",507,410
4.91008801844701e-08,"ENSG00000182208","MOB2",508,3207
4.93970729013225e-08,"ENSG00000197622","CDC42SE1",509,372
4.93970729013225e-08,"ENSG00000283118","AC009951.5",510,1150
4.95157551924392e-08,"ENSG00000267136","AP005131.1",511,802
5.25938168306192e-08,"ENSG00000151835","SACS",512,460
5.27842447380219e-08,"ENSG00000250616","AC012645.1",513,271
5.28472450327814e-08,"ENSG00000186314","PRELID2",514,527
5.29536176056235e-08,"ENSG00000157554","ERG",515,29
5.45902223478161e-08,"ENSG00000134571","MYBPC3",516,836
5.66913824264094e-08,"ENSG00000126768","TIMM17B",517,424
5.76080357401143e-08,"ENSG00000287932","AC000065.2",518,NA
5.80296595935013e-08,"ENSG00000187187","ZNF546",519,478
5.88118430312993e-08,"ENSG00000118762","PKD2",520,274
5.99829490114011e-08,"ENSG00000186767","SPIN4",521,459
6.06769118640108e-08,"ENSG00000241007","SEPTIN7P6",522,382
6.72545842073516e-08,"ENSG00000279541","AC005261.5",523,-174
6.76661978228499e-08,"ENSG00000138160","KIF11",524,563
6.82802743448306e-08,"ENSG00000227855","DPY19L2P3",525,772
6.90929531920704e-08,"ENSG00000160229","ZNF66",526,-373
7.2416206628685e-08,"ENSG00000164683","HEY1",527,570
7.41940533790775e-08,"ENSG00000198814","GK",528,810
7.44496456857141e-08,"ENSG00000241911","TRBVB",529,53
7.50932902764513e-08,"ENSG00000204623","ZNRD1ASP",530,752
7.55484231391036e-08,"ENSG00000184922","FMNL1",531,282
7.62330400844392e-08,"ENSG00000108506","INTS2",532,439
7.65916186638195e-08,"ENSG00000278970","HEIH",533,-506
7.67247172300092e-08,"ENSG00000249898","MCPH1-AS1",534,-387
7.79393915059512e-08,"ENSG00000279078","SND1-IT1",535,-10
7.87924838981426e-08,"ENSG00000205744","DENND1C",536,331
7.97013432723371e-08,"ENSG00000189077","TMEM120A",537,521
7.98706269379024e-08,"ENSG00000102837","OLFM4",538,299
8.03117261251191e-08,"ENSG00000153914","SREK1",539,386
8.16906472402452e-08,"ENSG00000177200","CHD9",540,439
8.23142627118651e-08,"ENSG00000232368","FTLP2",541,10599
8.3075699027323e-08,"ENSG00000265972","TXNIP",542,263
8.31726546437298e-08,"ENSG00000225889","AC012368.1",543,304
8.31726546437298e-08,"ENSG00000228492","RAB11FIP1P1",544,286
8.33671659204388e-08,"ENSG00000005238","FAM214B",545,367
8.38744300031192e-08,"ENSG00000119737","GPR75",546,21
8.42685043676439e-08,"ENSG00000260417","AC092127.1",547,51
8.5663501343593e-08,"ENSG00000188056","TREML4",548,603
9.02837272523967e-08,"ENSG00000130598","TNNI2",549,957
9.11462337591097e-08,"ENSG00000181817","LSM10",550,227
9.13845828741982e-08,"ENSG00000101470","TNNC2",551,970
9.36609314822142e-08,"ENSG00000102109","PCSK1N",552,633
9.59888997142454e-08,"ENSG00000219626","FAM228B",553,10317
9.59888997142454e-08,"ENSG00000230084","AC006059.1",554,-310
9.65453275357493e-08,"ENSG00000102384","CENPI",555,443
9.90941426305251e-08,"ENSG00000163191","S100A11",556,285
1.01204254131905e-07,"ENSG00000118513","MYB",557,261
1.01204254131905e-07,"ENSG00000154188","ANGPT1",558,536
1.02096089265871e-07,"ENSG00000075399","VPS9D1",559,360
1.04953005631466e-07,"ENSG00000159086","PAXBP1",560,821
1.05467026129075e-07,"ENSG00000162551","ALPL",561,316
1.06452028275629e-07,"ENSG00000196998","WDR45",562,-394
1.07019688608302e-07,"ENSG00000175893","ZDHHC21",563,990
1.08147879151254e-07,"ENSG00000158156","XKR8",564,554
1.08651441374219e-07,"ENSG00000279425","AC092279.2",565,663
1.11191542104153e-07,"ENSG00000104825","NFKBIB",566,559
1.12372047954431e-07,"ENSG00000135114","OASL",567,223
1.13650388161723e-07,"ENSG00000127995","CASD1",568,505
1.13650388161723e-07,"ENSG00000237329","AL356320.2",569,25
1.13873039800578e-07,"ENSG00000100450","GZMH",570,367
1.16935866713363e-07,"ENSG00000078177","N4BP2",571,510
1.18010648347443e-07,"ENSG00000180385","EMC3-AS1",572,2595
1.1833081424337e-07,"ENSG00000156876","SASS6",573,583
1.1833081424337e-07,"ENSG00000198707","CEP290",574,609
1.18655287065617e-07,"ENSG00000137331","IER3",575,-271
1.19010853397046e-07,"ENSG00000133063","CHIT1",576,564
1.21755080778163e-07,"ENSG00000100299","ARSA",577,954
1.23456547238095e-07,"ENSG00000130724","CHMP2A",578,331
1.24451863624417e-07,"ENSG00000173041","ZNF680",579,83
1.263367330986e-07,"ENSG00000065060","UHRF1BP1",580,962
1.26932016863761e-07,"ENSG00000173080","RXFP4",581,-53
1.28803243134226e-07,"ENSG00000165006","UBAP1",582,264
1.29172345034812e-07,"ENSG00000158792","SPATA2L",583,296
1.29596172910914e-07,"ENSG00000138380","CARF",584,148
1.31172201730655e-07,"ENSG00000171790","SLFNL1",585,-105
1.3192304749738e-07,"ENSG00000065923","SLC9A7",586,1101
1.33563868518202e-07,"ENSG00000087250","MT3",587,2280
1.33563868518202e-07,"ENSG00000175463","TBC1D10C",588,960
1.33992037917525e-07,"ENSG00000177853","ZNF518A",589,479
1.37659822036528e-07,"ENSG00000069399","BCL3",590,427
1.37804558756242e-07,"ENSG00000137409","MTCH1",591,745
1.38421217606379e-07,"ENSG00000280055","TMEM75",592,-113
1.41802278849123e-07,"ENSG00000279880","AC134407.3",593,-221
1.42247903908733e-07,"ENSG00000206503","HLA-A",594,111
1.4531865678979e-07,"ENSG00000170091","NSG2",595,2657
1.4584636013198e-07,"ENSG00000186687","LYRM7",596,400
1.5244441057775e-07,"ENSG00000141480","ARRB2",597,721
1.55998197030099e-07,"ENSG00000068903","SIRT2",598,958
1.58921739230072e-07,"ENSG00000198718","TOGARAM1",599,468
1.59258666717426e-07,"ENSG00000204389","HSPA1A",600,NA
1.60022929160712e-07,"ENSG00000138772","ANXA3",601,343
1.60157477988223e-07,"ENSG00000090674","MCOLN1",602,306
1.69533584577295e-07,"ENSG00000128915","ICE2",603,443
1.70912359695494e-07,"ENSG00000058404","CAMK2B",604,2396
1.72253324689384e-07,"ENSG00000100479","POLE2",605,215
1.72891848657657e-07,"ENSG00000112096","SOD2",606,294
1.73328592081559e-07,"ENSG00000155846","PPARGC1B",607,1378
1.74783178612029e-07,"ENSG00000234444","ZNF736",608,650
1.75002822659068e-07,"ENSG00000177788","AL162595.1",609,-148
1.75183718395543e-07,"ENSG00000225313","AL513327.1",610,1207
1.77350011743803e-07,"ENSG00000160999","SH2B2",611,573
1.77350011743803e-07,"ENSG00000167851","CD300A",612,396
1.77961311825414e-07,"ENSG00000152953","STK32B",613,387
1.77961311825414e-07,"ENSG00000165030","NFIL3",614,269
1.80423150169808e-07,"ENSG00000254789","AC073172.1",615,44
1.91322664917703e-07,"ENSG00000090013","BLVRB",616,398
1.91859565169572e-07,"ENSG00000108523","RNF167",617,377
1.93947304053761e-07,"ENSG00000180530","NRIP1",618,839
1.93979225226845e-07,"ENSG00000213714","FAM209B",619,805
1.99437160800418e-07,"ENSG00000140368","PSTPIP1",620,894
1.999378771962e-07,"ENSG00000176124","DLEU1",621,1737
2.0027600365769e-07,"ENSG00000265443","AC127024.3",622,21
2.01238491406549e-07,"ENSG00000103363","ELOB",623,220
2.06334106598622e-07,"ENSG00000212195","U3",624,48
2.08233030267604e-07,"ENSG00000230225","MTND5P14",625,-41
2.10278757189976e-07,"ENSG00000260007","AC107871.1",626,NA
2.11213321463463e-07,"ENSG00000172869","DMXL1",627,575
2.14336988588923e-07,"ENSG00000096872","IFT74",628,300
2.14336988588923e-07,"ENSG00000266717","AC134407.1",629,293
2.14883568000643e-07,"ENSG00000137312","FLOT1",630,466
2.18012615232963e-07,"ENSG00000272054","AC007390.1",631,585
2.18135513255349e-07,"ENSG00000235169","SMIM1",632,500
2.1834934291529e-07,"ENSG00000123159","GIPC1",633,782
2.25279315485533e-07,"ENSG00000132688","NES",634,3070
2.27101582461207e-07,"ENSG00000250290","NCAPGP1",635,15
2.27524502253429e-07,"ENSG00000138629","UBL7",636,352
2.29973486883321e-07,"ENSG00000089159","PXN",637,-255
2.31989947842962e-07,"ENSG00000058804","NDC1",638,591
2.37576633041912e-07,"ENSG00000175550","DRAP1",639,437
2.41694064724079e-07,"ENSG00000168490","PHYHIP",640,3781
2.42209563432866e-07,"ENSG00000108021","TASOR2",641,527
2.45304632097692e-07,"ENSG00000086967","MYBPC2",642,1038
2.45304632097692e-07,"ENSG00000163431","LMOD1",643,1105
2.48206095169475e-07,"ENSG00000224177","LINC00570",644,315
2.48477575055969e-07,"ENSG00000130222","GADD45G",645,498
2.57773099027505e-07,"ENSG00000226091","LINC00937",646,69
2.62026964122679e-07,"ENSG00000259807","AC009093.1",647,-353
2.62212698006272e-07,"ENSG00000115593","SMYD1",648,1051
2.63387942043159e-07,"ENSG00000116539","ASH1L",649,435
2.63387942043159e-07,"ENSG00000231758","ARHGAP15-AS1",650,-200
2.64429324635854e-07,"ENSG00000146858","ZC3HAV1L",651,-234
2.64429324635854e-07,"ENSG00000196182","STK40",652,441
2.64807007810397e-07,"ENSG00000066336","SPI1",653,372
2.66431255760049e-07,"ENSG00000136108","CKAP2",654,376
2.69722459346548e-07,"ENSG00000227953","LINC01341",655,194
2.77026777771034e-07,"ENSG00000198346","ZNF813",656,1431
2.78343559711661e-07,"ENSG00000261535","AC005086.2",657,-263
2.79918691322799e-07,"ENSG00000080345","RIF1",658,664
2.83213204634049e-07,"ENSG00000251288","AC018797.2",659,-100
2.85049386637861e-07,"ENSG00000133606","MKRN1",660,368
2.87277363992225e-07,"ENSG00000261008","LINC01572",661,-93
2.87277363992225e-07,"ENSG00000279129","AC046158.3",662,25
2.89906851288012e-07,"ENSG00000283063","TRBV6-2",663,134
2.94934491316346e-07,"ENSG00000012174","MBTPS2",664,575
2.97423533354477e-07,"ENSG00000005187","ACSM3",665,330
2.97423533354477e-07,"ENSG00000101336","HCK",666,403
2.99947350313549e-07,"ENSG00000148926","ADM",667,319
3.11335913706564e-07,"ENSG00000183496","MEX3B",668,283
3.11491856148776e-07,"ENSG00000100055","CYTH4",669,876
3.12100988964824e-07,"ENSG00000227039","ITGB2-AS1",670,299
3.14293178903278e-07,"ENSG00000234925","ATP5PDP4",671,-320
3.19464811296455e-07,"ENSG00000121680","PEX16",672,869
3.20019277328499e-07,"ENSG00000165156","ZHX1",673,494
3.24095088073631e-07,"ENSG00000204519","ZNF551",674,338
3.26933205158724e-07,"ENSG00000113810","SMC4",675,426
3.30837365055621e-07,"ENSG00000113303","BTNL8",676,559
3.30987859378237e-07,"ENSG00000172292","CERS6",677,228
3.42406774089541e-07,"ENSG00000106714","CNTNAP3",678,492
3.45351868621352e-07,"ENSG00000125037","EMC3",679,279
3.47808958693293e-07,"ENSG00000213445","SIPA1",680,654
3.49867295761338e-07,"ENSG00000136490","LIMD2",681,452
3.51105721148565e-07,"ENSG00000180044","C3orf80",682,176
3.51105721148565e-07,"ENSG00000180448","ARHGAP45",683,461
3.54317124961597e-07,"ENSG00000005801","ZNF195",684,820
3.54317124961597e-07,"ENSG00000135541","AHI1",685,93
3.54317124961597e-07,"ENSG00000236549","RPS27AP7",686,22
3.56506484030014e-07,"ENSG00000198056","PRIM1",687,7753
3.60025718277455e-07,"ENSG00000241525","AC141424.1",688,16
3.67784266723895e-07,"ENSG00000128881","TTBK2",689,1044
3.68441905682938e-07,"ENSG00000151849","CENPJ",690,-58
3.7369466719141e-07,"ENSG00000229677","AC018644.1",691,363
3.7803109179974e-07,"ENSG00000178719","GRINA",692,301
3.88343224058097e-07,"ENSG00000228097","MTATP6P11",693,1381
3.91581063070977e-07,"ENSG00000162623","TYW3",694,968
3.94601337363248e-07,"ENSG00000181800","CELF2-AS1",695,-87
3.95140893360416e-07,"ENSG00000171320","ESCO2",696,491
3.96124958185973e-07,"ENSG00000167508","MVD",697,608
3.99366970058224e-07,"ENSG00000128918","ALDH1A2",698,1530
4.0221851494419e-07,"ENSG00000168928","CTRB2",699,9669
4.02832361780674e-07,"ENSG00000042753","AP2S1",700,277
4.04586083778687e-07,"ENSG00000182795","C1orf116",701,535
4.07039985373452e-07,"ENSG00000171885","AQP4",702,18499
4.08767654455681e-07,"ENSG00000119397","CNTRL",703,424
4.08767654455681e-07,"ENSG00000170092","SPDYE5",704,-375
4.12460009816756e-07,"ENSG00000242193","CRYZL2P",705,257
4.15675298995174e-07,"ENSG00000023892","DEF6",706,670
4.17280911988466e-07,"ENSG00000011566","MAP4K3",707,345
4.18015185669374e-07,"ENSG00000259581","TYRO3P",708,227
4.24730703643581e-07,"ENSG00000247828","TMEM161B-AS1",709,-565
4.24978723183368e-07,"ENSG00000072571","HMMR",710,421
4.28634399236813e-07,"ENSG00000146147","MLIP",711,1048
4.29593651110641e-07,"ENSG00000141551","CSNK1D",712,586
4.30132050158547e-07,"ENSG00000251323","LINC02728",713,500
4.35361627967407e-07,"ENSG00000272142","LYRM4-AS1",714,-197
4.36471073998421e-07,"ENSG00000118729","CASQ2",715,1281
4.36471073998421e-07,"ENSG00000235652","FBXO30-DT",716,-516
4.37076834776523e-07,"ENSG00000211751","TRBC1",717,338
4.46995151969656e-07,"ENSG00000267529","AP005131.4",718,-22
4.49147914433664e-07,"ENSG00000166532","RIMKLB",719,570
4.50404458235784e-07,"ENSG00000147145","LPAR4",720,39
4.50404458235784e-07,"ENSG00000166527","CLEC4D",721,494
4.56815892040441e-07,"ENSG00000035499","DEPDC1B",722,523
4.6010488629072e-07,"ENSG00000240403","KIR3DL2",723,238
4.64580572162169e-07,"ENSG00000171962","DRC3",724,-311
4.70777780976081e-07,"ENSG00000248483","POU5F2",725,284
4.72336280680608e-07,"ENSG00000071859","FAM50A",726,653
4.80178346323559e-07,"ENSG00000064547","LPAR2",727,499
4.91373899328782e-07,"ENSG00000241553","ARPC4",728,-363
4.94253399508283e-07,"ENSG00000138347","MYPN",729,2321
4.98229842410943e-07,"ENSG00000186577","SMIM29",730,750
5.02507584337159e-07,"ENSG00000150991","UBC",731,405
5.06268251435429e-07,"ENSG00000085224","ATRX",732,736
5.06268251435429e-07,"ENSG00000203879","GDI1",733,672
5.07538820608208e-07,"ENSG00000171236","LRG1",734,319
5.09031886206923e-07,"ENSG00000162437","RAVER2",735,353
5.09031886206923e-07,"ENSG00000174744","BRMS1",736,555
5.1481437140744e-07,"ENSG00000242960","FTH1P23",737,5333
5.17401175326492e-07,"ENSG00000104894","CD37",738,443
5.17401175326492e-07,"ENSG00000178726","THBD",739,320
5.18043365664971e-07,"ENSG00000185885","IFITM1",740,-227
5.21070214186904e-07,"ENSG00000185238","PRMT3",741,514
5.2448910062813e-07,"ENSG00000280069","AC127024.8",742,538
5.38694132047091e-07,"ENSG00000161911","TREML1",743,533
5.41074481188877e-07,"ENSG00000102886","GDPD3",744,1488
5.42076303800072e-07,"ENSG00000254463","PPIAP41",745,-283
5.44568432676329e-07,"ENSG00000170917","NUDT6",746,172
5.44691084315512e-07,"ENSG00000166595","CIAO2B",747,967
5.56402951004758e-07,"ENSG00000240132","ETF1P2",748,2929
5.61973069580351e-07,"ENSG00000168484","SFTPC",749,1925
5.63421775524599e-07,"ENSG00000107317","PTGDS",750,NA
5.63421775524599e-07,"ENSG00000173542","MOB1B",751,882
5.63421775524599e-07,"ENSG00000239827","SUGT1P3",752,776
5.63421775524599e-07,"ENSG00000268516","AC020915.2",753,563
5.64664411431872e-07,"ENSG00000234684","SDCBP2-AS1",754,1445
5.69906791262116e-07,"ENSG00000085382","HACE1",755,394
5.84040505495936e-07,"ENSG00000176788","BASP1",756,421
5.9488836638912e-07,"ENSG00000187994","RINL",757,704
5.98089312956194e-07,"ENSG00000141504","SAT2",758,1996
6.16796894874712e-07,"ENSG00000165949","IFI27",759,793
6.16796894874712e-07,"ENSG00000166311","SMPD1",760,603
6.19558754997555e-07,"ENSG00000196584","XRCC2",761,3780
6.2030162110747e-07,"ENSG00000133454","MYO18B",762,2320
6.31835602785952e-07,"ENSG00000105810","CDK6",763,672
6.31835602785952e-07,"ENSG00000119048","UBE2B",764,1205
6.39918750013286e-07,"ENSG00000107738","VSIR",765,396
6.39918750013286e-07,"ENSG00000213085","CFAP45",766,444
6.40094149244944e-07,"ENSG00000269335","IKBKG",767,749
6.44419045350834e-07,"ENSG00000184730","APOBR",768,403
6.47380378121791e-07,"ENSG00000225014","KCTD9P1",769,-310
6.509482346666e-07,"ENSG00000131748","STARD3",770,1600
6.56188672249534e-07,"ENSG00000279670","AL359922.3",771,14
6.61852962071343e-07,"ENSG00000157212","PAXIP1",772,1350
6.75622786933556e-07,"ENSG00000139351","SYCP3",773,3321
6.8156024082524e-07,"ENSG00000267886","AC074135.1",774,-5
6.8466401073092e-07,"ENSG00000064270","ATP2C2",775,545
6.8466401073092e-07,"ENSG00000235945","AC002543.1",776,-307
6.87640285909849e-07,"ENSG00000240074","RPL9P30",777,-3
6.98005215039087e-07,"ENSG00000166860","ZBTB39",778,629
7.01609295800696e-07,"ENSG00000138182","KIF20B",779,514
7.05376710087096e-07,"ENSG00000279662","AC131649.2",780,1749
7.08221170776321e-07,"ENSG00000110719","TCIRG1",781,561
7.08221170776321e-07,"ENSG00000245864","MEF2C-AS2",782,-284
7.08221170776321e-07,"ENSG00000260467","AC018552.2",783,25374
7.11215840149101e-07,"ENSG00000169679","BUB1",784,80
7.20887156483076e-07,"ENSG00000092853","CLSPN",785,-208
7.25625403639897e-07,"ENSG00000092439","TRPM7",786,875
7.25625403639897e-07,"ENSG00000106443","PHF14",787,440
7.2931287735874e-07,"ENSG00000146215","CRIP3",788,4394
7.42528105304098e-07,"ENSG00000235947","EGOT",789,2
7.49526094965835e-07,"ENSG00000132002","DNAJB1",790,480
7.63544257035554e-07,"ENSG00000177700","POLR2L",791,516
7.71509609707733e-07,"ENSG00000205220","PSMB10",792,-713
7.71991847472919e-07,"ENSG00000106089","STX1A",793,847
7.79028693070941e-07,"ENSG00000261544","AC011939.2",794,54
7.93044197027991e-07,"ENSG00000230257","NFE4",795,357
7.93198624072637e-07,"ENSG00000279891","FLJ42393",796,255
7.9689189625897e-07,"ENSG00000260563","AC132872.1",797,704
7.99780884676408e-07,"ENSG00000204856","FAM216A",798,8
8.1929918066256e-07,"ENSG00000267374","MIR924HG",799,1
8.19937377489173e-07,"ENSG00000203326","ZNF525",800,394
8.22677558581533e-07,"ENSG00000005486","RHBDD2",801,391
8.30311932807239e-07,"ENSG00000167232","ZNF91",802,25
8.33246247363257e-07,"ENSG00000149781","FERMT3",803,523
8.52850021879312e-07,"ENSG00000122484","RPAP2",804,467
8.52850021879312e-07,"ENSG00000182866","LCK",805,456
8.52850021879312e-07,"ENSG00000183696","UPP1",806,1270
8.55998431060212e-07,"ENSG00000187824","TMEM220",807,131
8.57662193302321e-07,"ENSG00000182158","CREB3L2",808,798
8.65389206573259e-07,"ENSG00000179593","ALOX15B",809,551
